,user location,language,text,lng,user utc offset,lat,user,,id,created_at,lemmas,user time zone
,-32400.0,tl,daw gaduwa2 man si yolanda kung maulan na or ndi eh. Haha,122.53391281,,10.76881281,haveaKEITHkat,,'398299940742365186',1383768280.0,"['daw', 'gaduwa2', 'man', 'yolanda', 'kung', 'maulan', 'ndi', 'haha']",Alaska
,28800.0,id,Evacuating -_- #yolanda (@ Balhon Residence) http://t.co/ZEqLkIJv6b,124.61373619999999,abducted by aliens,8.51509254,findurvoice02,,'398300002906550272',1383768295.0,"['evacuating', 'yolanda', 'balhon', 'residence', 'http://t.co/zeqlkijv6b']",Hong Kong
,32400.0,tl,TG:Ms. NAPOLES totoo ba ito?N: Hindi po.TG: Eh ano ang totoo?N: Di ko alam sa kanila. #YolandaPH,121.02352250000001,PH,14.5560688,tequierojoshua,,'398300012435615745',1383768297.0,"['napoles', 'totoo', 'ito?n', 'hindi', 'ano', 'ang', 'totoo?n', 'alam', 'kanila', 'yolandaph']",Seoul
,28800.0,en,"Candles, match, batteries, canned goods, noodles - all check. In preparation for the coming typhoon. http://t.co/aWqtFCMENb",123.19006315,Philippines,13.62102867,emvflorece,,'398300029531996160',1383768301.0,"['candle', 'match', 'battery', 'can', 'good', 'noodle', 'check', 'preparation', 'come', 'typhoon', 'http://t.co/awqtfcmenb']",Hong Kong
,-36000.0,tl,Napoles and Yolanda sitting on the tree K I S S I N G HAHAHAHAHHAHAHA  @ Adtos daplin  http://t.co/YyVE3aYyyR,123.86306429999999,Philippines,9.6258795,ESPEJOJESSA,,'398300087702786048',1383768315.0,"['napole', 'yolanda', 'sit', 'tree', 'hahahahahhahaha', 'adtos', 'daplin', 'http://t.co/yyve3ayyyr']",Hawaii
,,en,My prayers are with those in the path of super typhoon Hiyan. #hiyan #TyphoonHaiyan #typhoon,121.04848813,,14.53360768,JAKpics,,'398300165825511424',1383768334.0,"['prayer', 'path', 'super', 'typhoon', 'hiyan', 'hiyan', 'typhoonhaiyan', 'typhoon']",
,-28800.0,id,With Rizka at Warung Lotek &amp; Gado-Gado Colombo Bu Bagyo  https://t.co/b4bCq1EUTK,110.37851,jogja-temanggung-?,-7.78154,nabilkencana,,'398300268971827200',1383768358.0,"['rizka', 'warung', 'lotek', 'amp', 'gado', 'gado', 'colombo', 'bagyo', 'https://t.co/b4bcq1eutk']",Pacific Time (US & Canada)
,28800.0,tl,"""@PeanutBitterLOL: DI NADAW MO ARIG VISAYAS SI YOLANDA, MO DIRITSO NLNG DAW SHA DDTO SA HEARING NI NAPOLES."" maynta mayntaaaa!",123.87305049999999,,10.2857304,vankrstn,,'398300309908238337',1383768368.0,"['nadaw', 'arig', 'visayas', 'yolanda', 'diritso', 'nlng', 'daw', 'sha', 'ddto', 'hearing', 'napoles', 'maynta', 'mayntaaaa']",Hong Kong
,28800.0,tl,"Puros ""hindi ko po alam"" ang sagot. Wala din. Patayin nalang si Napoles ay este yung tv. Mag ayos at maghanda nalang sa bagyo, maray pa.",123.7189445,Neverland,13.146657000000001,wendymanalo,,'398300409988538368',1383768392.0,"['puros', 'hindi', 'alam', 'ang', 'sagot', 'wala', 'din', 'patayin', 'nalang', 'napoles', 'este', 'yung', 'mag', 'ayos', 'maghanda', 'nalang', 'bagyo', 'maray']",Beijing
,-32400.0,tl,Dili daw madayon si Yolanda ky nag lain ang panahon,125.81943909999998,Philippines,7.4599787,shairamaeee,,'398300600573517824',1383768437.0,"['dili', 'daw', 'madayon', 'yolanda', 'nag', 'lain', 'ang', 'panahon']",Alaska
,-10800.0,tr,Dumaan na san si Yolanda :/,121.5248261,,13.963084699999998,arpiachelsie,,'398300755800498177',1383768474.0,"['dumaan', 'san', 'yolanda']",Greenland
,-32400.0,tl,"Sino gd bala? Si Yolanda, si Napoles or si Miranda Kerr kag Justin Bieber? I can tell.. The end is near.",122.56454751,Philippines ,10.70158823,Jamscey,,'398301186140278784',1383768577.0,"['sino', 'bala', 'yolanda', 'napoles', 'miranda', 'kerr', 'kag', 'justin', 'bieber', 'tell', 'end', 'near']",Alaska
,-32400.0,tl,Sana ang bagyo kay Napoles lang tumama! Lecheng tao 'to!! Walang mapipiga ang senado dito,123.19177260000001,Philippines,13.622488199999998,sherararaaawr,,'398301581096927232',1383768671.0,"['sana', 'ang', 'bagyo', 'kay', 'napoles', 'lang', 'tumama', 'lecheng', 'tao', 'walang', 'mapipiga', 'ang', 'senado', 'dito']",Alaska
,-32400.0,en,Soooo what happen to yolanda?,123.8950992,Cebu city,10.3318378,ChinnaGaw,,'398301599648329729',1383768676.0,"['soooo', 'happen', 'yolanda']",Alaska
,-28800.0,tl,"Kinakabahan ako kay Yolanda. Inaalay na po namin si Napoles, mawala ka lang pls sya nalang",123.71461753,UK  LGP,13.15540752,arkayexx,,'398301781869867008',1383768719.0,"['kinakabahan', 'ako', 'kay', 'yolanda', 'inaalay', 'namin', 'napoles', 'mawala', 'lang', 'pls', 'sya', 'nalang']",Pacific Time (US & Canada)
,-39600.0,tl,"Dear Yolanda, wag ka muna epal. Pinapanuod ko pa kung pano mag sinungaling si Napoles.",123.6278317,City of HEARTS,12.368169300000002,valentinaayy,,'398301828686684160',1383768730.0,"['dear', 'yolanda', 'wag', 'muna', 'epal', 'pinapanuod', 'kung', 'pano', 'mag', 'sinungal', 'napoles']",International Date Line West
,0.0,tl,"Kahit may bagyo, sana may kuryente",123.73274513,Philippines ,13.13043197,JustineJesalva,,'398301958945009665',1383768761.0,"['kahit', 'bagyo', 'sana', 'kuryente']",London
,-28800.0,tl,http://t.co/z1tfxm4rEN Asa si Yolanda? ( @ Ayala Center Cebu ).,123.906376,Cebu City,10.318425,RoselleKatrin,,'398302145566769152',1383768806.0,"['http://t.co/z1tfxm4ren', 'asa', 'yolanda', 'ayala', 'center', 'cebu']",Pacific Time (US & Canada)
,,tl,Nganu maning bagyo oyyyy!! Nagpa feel man kaaaa??,125.17442466,,10.26342937,CapoteShan,,'398302278349647872',1383768837.0,"['nganu', 'man', 'bagyo', 'oyyyy', 'nagpa', 'feel', 'man', 'kaaaa']",
,28800.0,tl,@TeeeePineda please don't bitch about not going hahaha. Sakto may bagyo masaya yun,121.04684903,The Future,14.55232849,lanvinpierre,,'398302355814236160',1383768856.0,"['not', 'bitch', 'hahaha', 'sakto', 'bagyo', 'masaya', 'yun']",Beijing
,0.0,tl,What may kapid nga bagyo ao? #radio,122.97480466,,10.65797415,FayeRuthie,,'398302502153506816',1383768891.0,"['kapid', 'nga', 'bagyo', 'radio']",Casablanca
,-32400.0,tl,@DarrelMontante: what happened to the storm? typhoon siguro? basta paasa masyado kala ko panaman walang pasok hahaha,125.60450209999999,Straight tapos liko sa left,7.10514952,JharvyMontante,,'398303118233845760',1383769038.0,"['happen', 'storm', 'typhoon', 'siguro', 'basta', 'paasa', 'masyado', 'kala', 'panaman', 'walang', 'pasok', 'hahaha']",Alaska
,,en,Rain or shine!!! #travel #airport #guideusLord #supertyphoon #yolanda #sisters #love  @ New http://t.co/OHs9aKq74r,123.01477432,philippines,10.77659764,meneillopez,,'398303247041298432',1383769068.0,"['rain', 'shine', 'travel', 'airport', 'guideuslord', 'supertyphoon', 'yolanda', 'sister', 'love', 'new', 'http://t.co/ohs9akq74r']",
,28800.0,en,Just got home. Thanks #YolandaPH,122.56630081,"ilo, ph//in the love club",10.71866816,dawnlouiselim,,'398303294033903618',1383769080.0,"['get', 'home', 'thank', 'yolandaph']",Singapore
,-28800.0,en,Super typhoon :( #foodgasm #photooftheday #potd #instafollow #instadaily #iphoneonly #likeforlike @ http://t.co/x8ux66Uq46,122.96067125,"Bacolod, Negros Occidental",10.69487971,junbog,,'398303573320425472',1383769146.0,"['super', 'typhoon', 'foodgasm', 'photooftheday', 'potd', 'instafollow', 'instadaily', 'iphoneonly', 'likeforlike', 'http://t.co/x8ux66uq46']",Pacific Time (US & Canada)
,25200.0,en,"""@PeanutBitterLOL: HMMMMMMM http://t.co/YZeCpx1isn"" - #Yolanda, where are you? #Napoles is very ready to meet you!",123.9753577,never neverland ,10.3848994,hoiMarcCyrus,,'398303654605635585',1383769166.0,"['hmmmmmmm', 'http://t.co/yzecpx1isn', 'yolanda', 'napoles', 'ready', 'meet']",Bangkok
,,tl,@shofoMercado: PAG-ASA UPDATE: NI HUNONG SA SI YOLANDA KAY NI GAWAS NA SA T.V SI MIRIAM. HAHAHA,124.00405004,,10.42839173,FUitsann,,'398303765133934592',1383769192.0,"['pag', 'asa', 'update', 'hunong', 'yolanda', 'kay', 'gawas', 't.v', 'miriam', 'hahaha']",
,-32400.0,en,Laag-laag before Yolanda strikes. kenmavis #happyfamily #hubby #lovey #Maveylove #Yolanda #instababy http://t.co/gOt1gRASD7,123.90532672,Cebu City,10.3261923,iamjaneyC,,'398303801276657664',1383769201.0,"['laag', 'laag', 'yolanda', 'strike', 'kenmavis', 'happyfamily', 'hubby', 'lovey', 'maveylove', 'yolanda', 'instababy', 'http://t.co/got1grasd7']",Alaska
,28800.0,tl,Ingat sa super typhoon VISMIN.,121.00785039,Cair Paravel - NARNIA,14.55818584,jarv_is21,,'398303824277827585',1383769206.0,"['ingat', 'super', 'typhoon', 'vismin']",Hong Kong
,28800.0,tl,Haha. I'm so gay! Haha. Prep ganina sa pad before heading to abscbn. Pero nabundakan sa yolanda. Naka http://t.co/3fFhVbhZC7,124.64693503,"Cagayan De Oro, Philippines",8.47442948,Joe_Romantico,,'398303923100192768',1383769230.0,"['haha', 'gay', 'haha', 'prep', 'ganina', 'pad', 'head', 'abscbn', 'pero', 'nabundakan', 'yolanda', 'naka', 'http://t.co/3ffhvbhzc7']",Hong Kong
,28800.0,tl,ipakain si #Napoles kay #Yolanda ,121.02178468,"manila, philippines",14.55664274,danwithielle,,'398304142289928192',1383769282.0,"['ipakain', 'napoles', 'kay', 'yolanda']",Beijing
,28800.0,es,jAnet nApoles vs mEriam dEfensor sAntiago = sUper yOlanda #signal5,122.81277563,kabankalan City,9.98476864,gensonrhey,,'398304273173209088',1383769313.0,"['janet', 'napole', 'meriam', 'defensor', 'santiago', 'super', 'yolanda', 'signal5']",Beijing
,,tl,"@JemCubil well, we are not happy here! Nag panic na tungod ni auntie YOLANDA! HAHAHA",123.7205598,"Cebu, Philippines",10.174892800000002,01pongcha09,,'398304463242289154',1383769358.0,"['happy', 'nag', 'panic', 'tungod', 'auntie', 'yolanda', 'hahaha']",
,28800.0,en,Wa nai init. Omggg!! Tita Yolanda is cominggggg. Please noooooo!!!!!,123.91796409999998,"Cebu, Philippines ",10.3854177,katemonikaaaa,,'398304520398065665',1383769372.0,"['nai', 'init', 'omggg', 'tita', 'yolanda', 'cominggggg', 'noooooo']",Singapore
,28800.0,tl,nag landfall n ang bagyo nsa SENATE HEARING n....OMG senator SANTIAGO,121.00975009999999,,14.609613699999999,grzshelly,,'398304643173715968',1383769401.0,"['nag', 'landfall', 'ang', 'bagyo', 'nsa', 'senate', 'hearing', 'omg', 'senator', 'santiago']",Beijing
,28800.0,tl,@justcallmelloyd @senmiriam parang 'Carrie' lang ang dating eh. Eto yung #YolandaPH in person. Lol,123.30182559,Las Islas Filipinas,9.29030365,AC_sensei,,'398304813147889666',1383769442.0,"['parang', 'carrie', 'lang', 'ang', 'date', 'eto', 'yung', 'yolandaph', 'person', 'lol']",Hong Kong
,28800.0,tl,"Bago ang Bagyong Yolanda, eto na ang Bagyong Santiago. Boom!",121.10319533,"San Juan City, Philippines",14.59200059,itsnotmeRenz,,'398304986318114816',1383769483.0,"['bago', 'ang', 'bagyong', 'yolanda', 'eto', 'ang', 'bagyong', 'santiago', 'boom']",Beijing
,28800.0,en,#Yolanda and #Napoles now facing face to face in the Senate! #BagyongMiriam,0.0,Manhattan NYC | Philippines DC,0.0,kOikOi00,,'398305245219930112',1383769545.0,"['yolanda', 'napoles', 'face', 'face', 'face', 'senate', 'bagyongmiriam']",Hong Kong
,28800.0,tl,@NicoleTanTan love you eh! Minglanilla lng! Yolanda kasi ehh :(,123.78577506,,10.2467244,myfanweed,,'398305415840006144',1383769585.0,"['love', 'minglanilla', 'lng', 'yolanda', 'kasi', 'ehh']",Beijing
,25200.0,en,Makaaan (with Valerie and Yolanda at Kantin FEB UB)  https://t.co/LcFbb0M57k,112.6135,Malang~Indonesia,-7.950710000000001,vincentiaorin,,'398305637320241153',1383769638.0,"['makaaan', 'valerie', 'yolanda', 'kantin', 'feb', 'https://t.co/lcfbb0m57k']",Jakarta
,28800.0,en,"And the rain is starting here  if its not earthquake, its a super typhoon  #cebu #buhaybyahero",123.89902,,10.33056,7qube,,'398305665833136128',1383769645.0,"['rain', 'start', 'earthquake', 'super', 'typhoon', 'cebu', 'buhaybyahero']",Beijing
,-28800.0,tl,Dapat itali na lang nila si #napoles sa gitna ni #yolanda #anghardlang #peromasmatigasmukhaniya,120.77128858,Cavite,14.31983735,markowpolo,,'398305739627712513',1383769663.0,"['dapat', 'itali', 'lang', 'nila', 'napol', 'gitna', 'yolanda', 'anghardlang', 'peromasmatigasmukhaniya']",Pacific Time (US & Canada)
,28800.0,sk,@krizzy_kalerQUI: #MiriamPH &gt; #NapolesPH + #YolandaPH,120.99510599,Philippines,14.60260242,trishaay,,'398305798297645056',1383769677.0,"['miriamph', 'napolesph', 'yolandaph']",Singapore
,28800.0,en,Super typhoon Miriam. #braceyourselves,123.93374117,"CEBU, PHILIPPINES",10.33929404,ArthurLouieOng,,'398306115844194304',1383769752.0,"['super', 'typhoon', 'miriam', 'braceyourself']",Beijing
,-21600.0,tl,"""@Banat_Bisaya: GOOD NEWS: di madayon si #YOLANDA kay naglain ang PANAHON.""",122.82018584,"Negros Island, Philippines",9.98132532,janmbriones,,'398306160257683457',1383769763.0,"['good', 'news', 'madayon', 'yolanda', 'kay', 'naglain', 'ang', 'panahon']",Monterrey
,-32400.0,en,im ready for the typhoon . OMFG :O,-2.29813415,United Kingdom,52.84708985,1dziallhorlik,,'398306173855625216',1383769766.0,"['ready', 'typhoon', 'omfg']",Alaska
,28800.0,en,"@govph: Due to #YolandaPH, public storm warning signals have been raised over the following areas: http://t.co/KROjwOf5YV | @dost_pagasa",121.04298643,Philippines,14.395470800000002,cocoy,,'398306271406723072',1383769789.0,"['yolandaph', 'public', 'storm', 'warning', 'signal', 'raise', 'following', 'area', 'http://t.co/krojwof5yv']",Hong Kong
,,tl,#disaster mode on. sanay di makapaminsala si #yolanda be safe everyone! ;)) @ http://t.co/PkKJHu6cQo,121.24711802,Philippines,13.27148743,chendelmundo,,'398306311164928001',1383769799.0,"['disaster', 'mode', 'sanay', 'makapaminsala', 'yolanda', 'safe', 'http://t.co/pkkjhu6cqo']",
,28800.0,sk,@krizzy_kalerQUI: #MiriamPH &gt; #NapolesPH + #YolandaPH ,123.86381670000002,"CEBU, PHILS",10.29954333,chaarbaakii,,'398306527427035136',1383769850.0,"['miriamph', 'napolesph', 'yolandaph']",Beijing
,-32400.0,tl,"Off to school, kahit may bagyo. Hayz ",122.96087401,philippines,10.62794158,yssagutierrez,,'398306635958849536',1383769876.0,"['school', 'kahit', 'bagyo', 'hayz']",Alaska
,28800.0,tl,Di ko ramdam na may bagyo o.O INIT INIT EHH HAHAHA XDD,-118.210755,[ Taiwan - Philippines ],34.02093,KriziaWu,,'398306679722237953',1383769887.0,"['ramdam', 'bagyo', 'o.o', 'init', 'init', 'ehh', 'hahaha', 'xdd']",Taipei
,28800.0,en,Waiting for boarding time. Bound for General Santos City. #yolanda shoo! @ Cinnabon http://t.co/RJJwe1r4rQ,121.01237935,Manila,14.52031702,MykelSanRoque,,'398306825378234368',1383769922.0,"['wait', 'boarding', 'time', 'bind', 'general', 'santos', 'city', 'yolanda', 'shoo', 'cinnabon', 'http://t.co/rjjwe1r4rq']",Hong Kong
,-28800.0,en,Miriam Defensor Santiago VS Yolanda. Place your bets now! #miriamiheat #yolandaph #naPULISjacket #GGNapoles,123.80289141,"Cebu City, Philippines",10.25642081,nicostars,,'398306871494205440',1383769933.0,"['miriam', 'defensor', 'santiago', 'yolanda', 'place', 'bet', 'miriamiheat', 'yolandaph', 'napulisjacket', 'ggnapole']",Pacific Time (US & Canada)
,28800.0,tl,Self Incrimination. Ikaw na lang sana bagyohin ni Yolanda. #hindikopoalam #pdaf #porkprobe,123.89779850000001,Cebu Phils,10.330219,claingclaire,,'398306901877719041',1383769940.0,"['self', 'incrimination', 'ikaw', 'lang', 'sana', 'bagyohin', 'yolanda', 'hindikopoalam', 'pdaf', 'porkprobe']",Beijing
,-32400.0,tl,"Hoy Napoles, pag si Yolanda nagalet, baka lumihis yan at sa Senado ang punta at kunin ka! Umamin kana !",-0.994913,"tagum city, davao del norte",54.567910499999996,iamMARTOOT,,'398307046535077890',1383769974.0,"['hoy', 'napoles', 'pag', 'yolanda', 'nagalet', 'baka', 'lumihis', 'yan', 'senado', 'ang', 'punta', 'kunin', 'umamin', 'kana']",Alaska
,-18000.0,en,Not this time please.  #YolandaPH,120.9730393,"Manila, Philippines",14.6605953,FMGCatalla,,'398307109072158720',1383769989.0,"['time', 'yolandaph']",Quito
,,tl,wait wait wait! lahat tayo nakatutok sa senate hearing... ano na bang update sa bagyo? commercial pls.TV networks #TyphoonYolanda,123.74133909999998,"Legazpi City, Philippines",13.1502242,yourjelai,,'398307124771450881',1383769993.0,"['wait', 'wait', 'wait', 'lahat', 'tayo', 'nakatutok', 'senate', 'hearing', 'ano', 'bang', 'update', 'bagyo', 'commercial', 'pls', 'network', 'typhoonyolanda']",
,-18000.0,en,Go away!!!  #YolandaPH,120.9730393,"Manila, Philippines",14.6605953,FMGCatalla,,'398307133524942849',1383769995.0,"['away', 'yolandaph']",Quito
,-18000.0,en,@typhoonfury I hope you are not chasing Haiyan! Stay safe.,-84.2803935,"Tallahassee, FL",30.434552000000004,JonathanBelles,,'398307193306357760',1383770009.0,"['hope', 'chase', 'haiyan', 'stay', 'safe']",Eastern Time (US & Canada)
,28800.0,en,"@thepbaologist: At least for now, women rule the Philippines: Janet Lim-Napoles, Yolanda and Sen. Miriam Defensor-Santiago. #history",0.0,Manhattan NYC | Philippines DC,0.0,kOikOi00,,'398307273606324225',1383770028.0,"['woman', 'rule', 'philippines', 'janet', 'lim', 'napoles', 'yolanda', 'sen.', 'miriam', 'defensor', 'santiago', 'history']",Hong Kong
,-32400.0,pt,#MiriamPH ata to e hindi #YolandaPH,121.2371574,UPLB | Philippines,14.1776429,benjocadag,,'398307496785244160',1383770082.0,"['miriamph', 'ata', 'hindi', 'yolandaph']",Alaska
,28800.0,tl,"""Paano tayo ngayon aabot sa katotohanan?"" Before #YolandaPH wreak havoc, Sen. Santiago will draw the first blood.  #BantayKaban #PorkProbe",123.88819305,,10.29279625,itsFrancisNadal,,'398307749940850688',1383770142.0,"['paano', 'tayo', 'ngayon', 'aabot', 'katotohanan', 'yolandaph', 'wreak', 'havoc', 'sen.', 'santiago', 'draw', 'blood', 'bantaykaban', 'porkprobe']",Singapore
