,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas
,'398298496094064640',1383767936.0,benjocadag,WHAT IF KAYA PAPARARING DITO SA PINAS SI YOLANDA AY DAHIL EXCLUSIVE NIYANG SUSUNSUIN SI NAPOLES PAPUNTANG KARAGATAN DI BA GUYS NO,tl,14.1745499,121.24765959999999,UPLB | Philippines,-32400.0,Alaska,,"['kaya', 'papararing', 'dito', 'pinas', 'yolanda', 'dahil', 'exclusive', 'niyang', 'susunsuin', 'napoles', 'papuntang', 'karagatan', 'guys']"
,'398298498224775168',1383767936.0,moniqueislove,"""@ANCALERTS: PAGASA 11am bulletin: Typhoon Yolanda maintains its intensity as it threatens Eastern Visayas #YolandaPH""",en,10.2996234,123.8946378,"Tudels/Cebu/Upal, Philippines",28800.0,Singapore,,"['pagasa', 'bulletin', 'typhoon', 'yolanda', 'maintain', 'intensity', 'threaten', 'eastern', 'visayas', 'yolandaph']"
,'398298545570459648',1383767947.0,happychaw,Kusog sa hangin oi. Lord please protect us. #YolandaPH @ Biscom http://t.co/2nQ4YXgQGB,tl,10.1963884,122.86379209999998,Negros Occidental,,,,"['kusog', 'hangin', 'lord', 'protect', 'yolandaph', 'biscom']"
,'398298555950981120',1383767950.0,JInferido,Hindi pa nga dumarating si Aling Yolanda eh paubos na ang grinocery ko . Lol. #pataygutom #yolandaPH,tl,10.3332047,123.9099778,Cebu ,,,,"['hindi', 'nga', 'dumarat', 'yolanda', 'paubos', 'ang', 'grinocery', 'lol', 'pataygutom', 'yolandaph']"
,'398298651966976000',1383767973.0,tintinvitug,Yolanda paki tanggay na nga to si #Napoles ngayon din! ,tl,14.618093099999998,121.00605759999999,South,28800.0,Beijing,,"['yolanda', 'paki', 'tanggay', 'nga', 'napoles', 'ngayon', 'din']"
,'398298656605892608',1383767974.0,iggyb0i07,Mas matindi pa ata si Napoles kay 'Yolanda' harhar,tl,10.33723638,123.9189383,"Central Visayas, Cebu City",28800.0,Singapore,,"['mas', 'matindi', 'ata', 'napoles', 'kay', 'yolanda', 'harhar']"
,'398298783915577344',1383768004.0,knayieco,"""@ANCALERTS: Typhoon Yolanda to leave PH Area of Responsibility on Sunday #YolandaPH""",en,14.432426999999999,120.9463561,bacoor cavite,-32400.0,Alaska,,"['typhoon', 'yolanda', 'leave', 'area', 'responsibility', 'sunday', 'yolandaph']"
,'398298790454513664',1383768006.0,lovemejhaynee,Oh gggg! #yolanda bukas kna dumaan ng capiz. Ur visit is not appreciated! My duty pa ako mamaya. #YolandaPH,tl,11.580717100000001,122.75519059999999,Roxas City,28800.0,Singapore,,"['gggg', 'yolanda', 'bukas', 'kna', 'dumaan', 'capiz', 'visit', 'appreciate', 'duty', 'ako', 'mamaya', 'yolandaph']"
,'398298865184407552',1383768024.0,PrinceLouie18th,"Dear bagyong yolanda, sa hearing ni napoles ka na lang dumerecho.",tl,7.07770228,125.61563253,Philippines,28800.0,Hong Kong,,"['dear', 'bagyong', 'yolanda', 'hear', 'napole', 'lang', 'dumerecho']"
,'398298889477832704',1383768029.0,chiyozoa,di nmn aq takot sa ulan.. sa hangin lng.. malakas daw eh #YolandaPH,tl,10.2371866,123.8391702,,,,,"['nmn', 'takot', 'ulan', 'hangin', 'lng', 'malakas', 'daw', 'yolandaph']"
,'398298942015680512',1383768042.0,XedAmora,Who's trending? #Yolanda or #Napoles ??,en,14.44250247,121.00386352,Republic of the Philippines,28800.0,Hong Kong,,"['trend', 'yolanda', 'napole']"
,'398298966317477888',1383768048.0,collide10,"NAPOLES, mAlakAs kpA sA signAl nO. 4 n bAgyOng yOlAndA ",tl,14.62858052,121.05323143,quezon city,0.0,London,,"['napoles', 'malakas', 'kpa', 'signal', 'no.', 'bagyong', 'yolanda']"
,'398299035762561024',1383768064.0,elaymsay,Yolanda's here. Rain :/,en,10.7023399,122.46874150000001,"O -town, ILO",-32400.0,Alaska,,"['yolanda', 'rain']"
,'398299139542233088',1383768089.0,NoOtherNico,#DalhinSiNapolesSaWesternVisayas at ipain sa bagyo.,tl,14.557012799999999,121.020398,Makati City,28800.0,Beijing,,"['dalhinsinapolessawesternvisayas', 'ipain', 'bagyo']"
,'398299327166042113',1383768134.0,KingKristianos,BAGYONG #YolandaPH lamunin si #Napoles !!! Ora mismo!,tl,17.5461491,120.4189283,Philippines,-32400.0,Alaska,,"['bagyong', 'yolandaph', 'lamunin', 'napoles', 'ora', 'mismo']"
,'398299340956893184',1383768137.0,zayleejakal,Hahaha da pag laag inig bagyo.,tl,10.3121037,123.8819624,Cebu City,-18000.0,Eastern Time (US & Canada),,"['hahaha', 'pag', 'laag', 'inig', 'bagyo']"
,'398299940742365186',1383768280.0,haveaKEITHkat,daw gaduwa2 man si yolanda kung maulan na or ndi eh. Haha,tl,10.76881281,122.53391281,,-32400.0,Alaska,,"['daw', 'gaduwa2', 'man', 'yolanda', 'kung', 'maulan', 'ndi', 'haha']"
,'398300002906550272',1383768295.0,findurvoice02,Evacuating -_- #yolanda (@ Balhon Residence) http://t.co/ZEqLkIJv6b,id,8.51509254,124.61373619999999,abducted by aliens,28800.0,Hong Kong,,"['evacuating', 'yolanda', 'balhon', 'residence']"
,'398300012435615745',1383768297.0,tequierojoshua,TG:Ms. NAPOLES totoo ba ito?N: Hindi po.TG: Eh ano ang totoo?N: Di ko alam sa kanila. #YolandaPH,tl,14.5560688,121.02352250000001,PH,32400.0,Seoul,,"['napoles', 'totoo', 'ito?n', 'hindi', 'ano', 'ang', 'totoo?n', 'alam', 'kanila', 'yolandaph']"
,'398300029531996160',1383768301.0,emvflorece,"Candles, match, batteries, canned goods, noodles - all check. In preparation for the coming typhoon. http://t.co/aWqtFCMENb",en,13.62102867,123.19006315,Philippines,28800.0,Hong Kong,,"['candle', 'match', 'battery', 'can', 'good', 'noodle', 'check', 'preparation', 'come', 'typhoon']"
,'398300087702786048',1383768315.0,ESPEJOJESSA,Napoles and Yolanda sitting on the tree K I S S I N G HAHAHAHAHHAHAHA  @ Adtos daplin  http://t.co/YyVE3aYyyR,tl,9.6258795,123.86306429999999,Philippines,-36000.0,Hawaii,,"['napole', 'yolanda', 'sit', 'tree', 'hahahahahhahaha', 'adtos', 'daplin']"
,'398300165825511424',1383768334.0,JAKpics,My prayers are with those in the path of super typhoon Hiyan. #hiyan #TyphoonHaiyan #typhoon,en,14.53360768,121.04848813,,,,,"['prayer', 'path', 'super', 'typhoon', 'hiyan', 'hiyan', 'typhoonhaiyan', 'typhoon']"
,'398300268971827200',1383768358.0,nabilkencana,With Rizka at Warung Lotek &amp Gado-Gado Colombo Bu Bagyo  https://t.co/b4bCq1EUTK,id,-7.78154,110.37851,jogja-temanggung-?,-28800.0,Pacific Time (US & Canada),,"['rizka', 'warung', 'lotek', 'amp', 'gado', 'gado', 'colombo', 'bagyo']"
,'398300309908238337',1383768368.0,vankrstn,"""@PeanutBitterLOL: DI NADAW MO ARIG VISAYAS SI YOLANDA, MO DIRITSO NLNG DAW SHA DDTO SA HEARING NI NAPOLES."" maynta mayntaaaa!",tl,10.2857304,123.87305049999999,,28800.0,Hong Kong,,"['nadaw', 'arig', 'visayas', 'yolanda', 'diritso', 'nlng', 'daw', 'sha', 'ddto', 'hearing', 'napoles', 'maynta', 'mayntaaaa']"
,'398300409988538368',1383768392.0,wendymanalo,"Puros ""hindi ko po alam"" ang sagot. Wala din. Patayin nalang si Napoles ay este yung tv. Mag ayos at maghanda nalang sa bagyo, maray pa.",tl,13.146657000000001,123.7189445,Neverland,28800.0,Beijing,,"['puros', 'hindi', 'alam', 'ang', 'sagot', 'wala', 'din', 'patayin', 'nalang', 'napoles', 'este', 'yung', 'mag', 'ayos', 'maghanda', 'nalang', 'bagyo', 'maray']"
,'398300600573517824',1383768437.0,shairamaeee,Dili daw madayon si Yolanda ky nag lain ang panahon,tl,7.4599787,125.81943909999998,Philippines,-32400.0,Alaska,,"['dili', 'daw', 'madayon', 'yolanda', 'nag', 'lain', 'ang', 'panahon']"
,'398300755800498177',1383768474.0,arpiachelsie,Dumaan na san si Yolanda :/,tr,13.963084699999998,121.5248261,,-10800.0,Greenland,,"['dumaan', 'san', 'yolanda']"
,'398301186140278784',1383768577.0,Jamscey,"Sino gd bala? Si Yolanda, si Napoles or si Miranda Kerr kag Justin Bieber? I can tell.. The end is near.",tl,10.70158823,122.56454751,Philippines ,-32400.0,Alaska,,"['sino', 'bala', 'yolanda', 'napoles', 'miranda', 'kerr', 'kag', 'justin', 'bieber', 'tell', 'end', 'near']"
,'398301581096927232',1383768671.0,sherararaaawr,Sana ang bagyo kay Napoles lang tumama! Lecheng tao 'to!! Walang mapipiga ang senado dito,tl,13.622488199999998,123.19177260000001,Philippines,-32400.0,Alaska,,"['sana', 'ang', 'bagyo', 'kay', 'napoles', 'lang', 'tumama', 'lecheng', 'tao', 'walang', 'mapipiga', 'ang', 'senado', 'dito']"
,'398301599648329729',1383768676.0,ChinnaGaw,Soooo what happen to yolanda?,en,10.3318378,123.8950992,Cebu city,-32400.0,Alaska,,"['soooo', 'happen', 'yolanda']"
,'398301781869867008',1383768719.0,arkayexx,"Kinakabahan ako kay Yolanda. Inaalay na po namin si Napoles, mawala ka lang pls sya nalang",tl,13.15540752,123.71461753,UK  LGP,-28800.0,Pacific Time (US & Canada),,"['kinakabahan', 'ako', 'kay', 'yolanda', 'inaalay', 'namin', 'napoles', 'mawala', 'lang', 'pls', 'sya', 'nalang']"
,'398301828686684160',1383768730.0,valentinaayy,"Dear Yolanda, wag ka muna epal. Pinapanuod ko pa kung pano mag sinungaling si Napoles.",tl,12.368169300000002,123.6278317,City of HEARTS,-39600.0,International Date Line West,,"['dear', 'yolanda', 'wag', 'muna', 'epal', 'pinapanuod', 'kung', 'pano', 'mag', 'sinungal', 'napoles']"
,'398301958945009665',1383768761.0,JustineJesalva,"Kahit may bagyo, sana may kuryente",tl,13.13043197,123.73274513,Philippines ,0.0,London,,"['kahit', 'bagyo', 'sana', 'kuryente']"
,'398302145566769152',1383768806.0,RoselleKatrin,http://t.co/z1tfxm4rEN Asa si Yolanda? ( @ Ayala Center Cebu ).,tl,10.318425,123.906376,Cebu City,-28800.0,Pacific Time (US & Canada),,"['asa', 'yolanda', 'ayala', 'center', 'cebu']"
,'398302278349647872',1383768837.0,CapoteShan,Nganu maning bagyo oyyyy!! Nagpa feel man kaaaa??,tl,10.26342937,125.17442466,,,,,"['nganu', 'man', 'bagyo', 'oyyyy', 'nagpa', 'feel', 'man', 'kaaaa']"
,'398302355814236160',1383768856.0,lanvinpierre,@TeeeePineda please don't bitch about not going hahaha. Sakto may bagyo masaya yun,tl,14.55232849,121.04684903,The Future,28800.0,Beijing,,"['not', 'bitch', 'hahaha', 'sakto', 'bagyo', 'masaya', 'yun']"
,'398302502153506816',1383768891.0,FayeRuthie,What may kapid nga bagyo ao? #radio,tl,10.65797415,122.97480466,,0.0,Casablanca,,"['kapid', 'nga', 'bagyo', 'radio']"
,'398303118233845760',1383769038.0,JharvyMontante,@DarrelMontante: what happened to the storm? typhoon siguro? basta paasa masyado kala ko panaman walang pasok hahaha,tl,7.10514952,125.60450209999999,Straight tapos liko sa left,-32400.0,Alaska,,"['happen', 'storm', 'typhoon', 'siguro', 'basta', 'paasa', 'masyado', 'kala', 'panaman', 'walang', 'pasok', 'hahaha']"
,'398303247041298432',1383769068.0,meneillopez,Rain or shine!!! #travel #airport #guideusLord #supertyphoon #yolanda #sisters #love  @ New http://t.co/OHs9aKq74r,en,10.77659764,123.01477432,philippines,,,,"['rain', 'shine', 'travel', 'airport', 'guideuslord', 'supertyphoon', 'yolanda', 'sister', 'love', 'new']"
,'398303294033903618',1383769080.0,dawnlouiselim,Just got home. Thanks #YolandaPH,en,10.71866816,122.56630081,"ilo, ph//in the love club",28800.0,Singapore,,"['get', 'home', 'thank', 'yolandaph']"
,'398303573320425472',1383769146.0,junbog,Super typhoon :( #foodgasm #photooftheday #potd #instafollow #instadaily #iphoneonly #likeforlike @ http://t.co/x8ux66Uq46,en,10.69487971,122.96067125,"Bacolod, Negros Occidental",-28800.0,Pacific Time (US & Canada),,"['super', 'typhoon', 'foodgasm', 'photooftheday', 'potd', 'instafollow', 'instadaily', 'iphoneonly', 'likeforlike']"
,'398303654605635585',1383769166.0,hoiMarcCyrus,"""@PeanutBitterLOL: HMMMMMMM http://t.co/YZeCpx1isn"" - #Yolanda, where are you? #Napoles is very ready to meet you!",en,10.3848994,123.9753577,never neverland ,25200.0,Bangkok,,"['hmmmmmmm', 'yolanda', 'napoles', 'ready', 'meet']"
,'398303765133934592',1383769192.0,FUitsann,@shofoMercado: PAG-ASA UPDATE: NI HUNONG SA SI YOLANDA KAY NI GAWAS NA SA T.V SI MIRIAM. HAHAHA,tl,10.42839173,124.00405004,,,,,"['pag', 'asa', 'update', 'hunong', 'yolanda', 'kay', 'gawas', 't.v', 'miriam', 'hahaha']"
,'398303801276657664',1383769201.0,iamjaneyC,Laag-laag before Yolanda strikes. kenmavis #happyfamily #hubby #lovey #Maveylove #Yolanda #instababy http://t.co/gOt1gRASD7,en,10.3261923,123.90532672,Cebu City,-32400.0,Alaska,,"['laag', 'laag', 'yolanda', 'strike', 'kenmavis', 'happyfamily', 'hubby', 'lovey', 'maveylove', 'yolanda', 'instababy']"
,'398303824277827585',1383769206.0,jarv_is21,Ingat sa super typhoon VISMIN.,tl,14.55818584,121.00785039,Cair Paravel - NARNIA,28800.0,Hong Kong,,"['ingat', 'super', 'typhoon', 'vismin']"
,'398303923100192768',1383769230.0,Joe_Romantico,Haha. I'm so gay! Haha. Prep ganina sa pad before heading to abscbn. Pero nabundakan sa yolanda. Naka http://t.co/3fFhVbhZC7,tl,8.47442948,124.64693503,"Cagayan De Oro, Philippines",28800.0,Hong Kong,,"['haha', 'gay', 'haha', 'prep', 'ganina', 'pad', 'head', 'abscbn', 'pero', 'nabundakan', 'yolanda', 'naka']"
,'398304142289928192',1383769282.0,danwithielle,ipakain si #Napoles kay #Yolanda ,tl,14.55664274,121.02178468,"manila, philippines",28800.0,Beijing,,"['ipakain', 'napoles', 'kay', 'yolanda']"
,'398304273173209088',1383769313.0,gensonrhey,jAnet nApoles vs mEriam dEfensor sAntiago = sUper yOlanda #signal5,es,9.98476864,122.81277563,kabankalan City,28800.0,Beijing,,"['janet', 'napole', 'meriam', 'defensor', 'santiago', 'super', 'yolanda', 'signal5']"
,'398304463242289154',1383769358.0,01pongcha09,"@JemCubil well, we are not happy here! Nag panic na tungod ni auntie YOLANDA! HAHAHA",tl,10.174892800000002,123.7205598,"Cebu, Philippines",,,,"['happy', 'nag', 'panic', 'tungod', 'auntie', 'yolanda', 'hahaha']"
,'398304520398065665',1383769372.0,katemonikaaaa,Wa nai init. Omggg!! Tita Yolanda is cominggggg. Please noooooo!!!!!,en,10.3854177,123.91796409999998,"Cebu, Philippines ",28800.0,Singapore,,"['nai', 'init', 'omggg', 'tita', 'yolanda', 'cominggggg', 'noooooo']"
,'398304643173715968',1383769401.0,grzshelly,nag landfall n ang bagyo nsa SENATE HEARING n....OMG senator SANTIAGO,tl,14.609613699999999,121.00975009999999,,28800.0,Beijing,,"['nag', 'landfall', 'ang', 'bagyo', 'nsa', 'senate', 'hearing', 'omg', 'senator', 'santiago']"
,'398304813147889666',1383769442.0,AC_sensei,@justcallmelloyd @senmiriam parang 'Carrie' lang ang dating eh. Eto yung #YolandaPH in person. Lol,tl,9.29030365,123.30182559,Las Islas Filipinas,28800.0,Hong Kong,,"['parang', 'carrie', 'lang', 'ang', 'date', 'eto', 'yung', 'yolandaph', 'person', 'lol']"
,'398304986318114816',1383769483.0,itsnotmeRenz,"Bago ang Bagyong Yolanda, eto na ang Bagyong Santiago. Boom!",tl,14.59200059,121.10319533,"San Juan City, Philippines",28800.0,Beijing,,"['bago', 'ang', 'bagyong', 'yolanda', 'eto', 'ang', 'bagyong', 'santiago', 'boom']"
,'398305245219930112',1383769545.0,kOikOi00,#Yolanda and #Napoles now facing face to face in the Senate! #BagyongMiriam,en,0.0,0.0,Manhattan NYC | Philippines DC,28800.0,Hong Kong,,"['yolanda', 'napoles', 'face', 'face', 'face', 'senate', 'bagyongmiriam']"
,'398305415840006144',1383769585.0,myfanweed,@NicoleTanTan love you eh! Minglanilla lng! Yolanda kasi ehh :(,tl,10.2467244,123.78577506,,28800.0,Beijing,,"['love', 'minglanilla', 'lng', 'yolanda', 'kasi', 'ehh']"
,'398305637320241153',1383769638.0,vincentiaorin,Makaaan (with Valerie and Yolanda at Kantin FEB UB)  https://t.co/LcFbb0M57k,en,-7.950710000000001,112.6135,Malang~Indonesia,25200.0,Jakarta,,"['makaaan', 'valerie', 'yolanda', 'kantin', 'feb']"
,'398305665833136128',1383769645.0,7qube,"And the rain is starting here  if its not earthquake, its a super typhoon  #cebu #buhaybyahero",en,10.33056,123.89902,,28800.0,Beijing,,"['rain', 'start', 'earthquake', 'super', 'typhoon', 'cebu', 'buhaybyahero']"
,'398305739627712513',1383769663.0,markowpolo,Dapat itali na lang nila si #napoles sa gitna ni #yolanda #anghardlang #peromasmatigasmukhaniya,tl,14.31983735,120.77128858,Cavite,-28800.0,Pacific Time (US & Canada),,"['dapat', 'itali', 'lang', 'nila', 'napol', 'gitna', 'yolanda', 'anghardlang', 'peromasmatigasmukhaniya']"
,'398305798297645056',1383769677.0,trishaay,@krizzy_kalerQUI: #MiriamPH &gt #NapolesPH + #YolandaPH,sk,14.60260242,120.99510599,Philippines,28800.0,Singapore,,"['miriamph', 'napolesph', 'yolandaph']"
,'398306115844194304',1383769752.0,ArthurLouieOng,Super typhoon Miriam. #braceyourselves,en,10.33929404,123.93374117,"CEBU, PHILIPPINES",28800.0,Beijing,,"['super', 'typhoon', 'miriam', 'braceyourself']"
,'398306160257683457',1383769763.0,janmbriones,"""@Banat_Bisaya: GOOD NEWS: di madayon si #YOLANDA kay naglain ang PANAHON.""",tl,9.98132532,122.82018584,"Negros Island, Philippines",-21600.0,Monterrey,,"['good', 'news', 'madayon', 'yolanda', 'kay', 'naglain', 'ang', 'panahon']"
,'398306173855625216',1383769766.0,1dziallhorlik,im ready for the typhoon . OMFG :O,en,52.84708985,-2.29813415,United Kingdom,-32400.0,Alaska,,"['ready', 'typhoon', 'omfg']"
,'398306271406723072',1383769789.0,cocoy,"@govph: Due to #YolandaPH, public storm warning signals have been raised over the following areas: http://t.co/KROjwOf5YV | @dost_pagasa",en,14.395470800000002,121.04298643,Philippines,28800.0,Hong Kong,,"['yolandaph', 'public', 'storm', 'warning', 'signal', 'raise', 'following', 'area']"
,'398306311164928001',1383769799.0,chendelmundo,#disaster mode on. sanay di makapaminsala si #yolanda be safe everyone! )) @ http://t.co/PkKJHu6cQo,tl,13.27148743,121.24711802,Philippines,,,,"['disaster', 'mode', 'sanay', 'makapaminsala', 'yolanda', 'safe']"
,'398306527427035136',1383769850.0,chaarbaakii,@krizzy_kalerQUI: #MiriamPH &gt #NapolesPH + #YolandaPH ,sk,10.29954333,123.86381670000002,"CEBU, PHILS",28800.0,Beijing,,"['miriamph', 'napolesph', 'yolandaph']"
,'398306635958849536',1383769876.0,yssagutierrez,"Off to school, kahit may bagyo. Hayz ",tl,10.62794158,122.96087401,philippines,-32400.0,Alaska,,"['school', 'kahit', 'bagyo', 'hayz']"
,'398306679722237953',1383769887.0,KriziaWu,Di ko ramdam na may bagyo o.O INIT INIT EHH HAHAHA XDD,tl,34.02093,-118.210755,[ Taiwan - Philippines ],28800.0,Taipei,,"['ramdam', 'bagyo', 'o.o', 'init', 'init', 'ehh', 'hahaha', 'xdd']"
,'398306825378234368',1383769922.0,MykelSanRoque,Waiting for boarding time. Bound for General Santos City. #yolanda shoo! @ Cinnabon http://t.co/RJJwe1r4rQ,en,14.52031702,121.01237935,Manila,28800.0,Hong Kong,,"['wait', 'boarding', 'time', 'bind', 'general', 'santos', 'city', 'yolanda', 'shoo', 'cinnabon']"
,'398306871494205440',1383769933.0,nicostars,Miriam Defensor Santiago VS Yolanda. Place your bets now! #miriamiheat #yolandaph #naPULISjacket #GGNapoles,en,10.25642081,123.80289141,"Cebu City, Philippines",-28800.0,Pacific Time (US & Canada),,"['miriam', 'defensor', 'santiago', 'yolanda', 'place', 'bet', 'miriamiheat', 'yolandaph', 'napulisjacket', 'ggnapole']"
,'398306901877719041',1383769940.0,claingclaire,Self Incrimination. Ikaw na lang sana bagyohin ni Yolanda. #hindikopoalam #pdaf #porkprobe,tl,10.330219,123.89779850000001,Cebu Phils,28800.0,Beijing,,"['self', 'incrimination', 'ikaw', 'lang', 'sana', 'bagyohin', 'yolanda', 'hindikopoalam', 'pdaf', 'porkprobe']"
,'398307046535077890',1383769974.0,iamMARTOOT,"Hoy Napoles, pag si Yolanda nagalet, baka lumihis yan at sa Senado ang punta at kunin ka! Umamin kana !",tl,54.567910499999996,-0.994913,"tagum city, davao del norte",-32400.0,Alaska,,"['hoy', 'napoles', 'pag', 'yolanda', 'nagalet', 'baka', 'lumihis', 'yan', 'senado', 'ang', 'punta', 'kunin', 'umamin', 'kana']"
,'398307109072158720',1383769989.0,FMGCatalla,Not this time please.  #YolandaPH,en,14.6605953,120.9730393,"Manila, Philippines",-18000.0,Quito,,"['time', 'yolandaph']"
,'398307124771450881',1383769993.0,yourjelai,wait wait wait! lahat tayo nakatutok sa senate hearing... ano na bang update sa bagyo? commercial pls.TV networks #TyphoonYolanda,tl,13.1502242,123.74133909999998,"Legazpi City, Philippines",,,,"['wait', 'wait', 'wait', 'lahat', 'tayo', 'nakatutok', 'senate', 'hearing', 'ano', 'bang', 'update', 'bagyo', 'commercial', 'pls', 'network', 'typhoonyolanda']"
,'398307133524942849',1383769995.0,FMGCatalla,Go away!!!  #YolandaPH,en,14.6605953,120.9730393,"Manila, Philippines",-18000.0,Quito,,"['away', 'yolandaph']"
,'398307193306357760',1383770009.0,JonathanBelles,@typhoonfury I hope you are not chasing Haiyan! Stay safe.,en,30.434552000000004,-84.2803935,"Tallahassee, FL",-18000.0,Eastern Time (US & Canada),,"['hope', 'chase', 'haiyan', 'stay', 'safe']"
,'398307273606324225',1383770028.0,kOikOi00,"@thepbaologist: At least for now, women rule the Philippines: Janet Lim-Napoles, Yolanda and Sen. Miriam Defensor-Santiago. #history",en,0.0,0.0,Manhattan NYC | Philippines DC,28800.0,Hong Kong,,"['woman', 'rule', 'philippines', 'janet', 'lim', 'napoles', 'yolanda', 'sen.', 'miriam', 'defensor', 'santiago', 'history']"
,'398307496785244160',1383770082.0,benjocadag,#MiriamPH ata to e hindi #YolandaPH,pt,14.1776429,121.2371574,UPLB | Philippines,-32400.0,Alaska,,"['miriamph', 'ata', 'hindi', 'yolandaph']"
,'398307749940850688',1383770142.0,itsFrancisNadal,"""Paano tayo ngayon aabot sa katotohanan?"" Before #YolandaPH wreak havoc, Sen. Santiago will draw the first blood.  #BantayKaban #PorkProbe",tl,10.29279625,123.88819305,,28800.0,Singapore,,"['paano', 'tayo', 'ngayon', 'aabot', 'katotohanan', 'yolandaph', 'wreak', 'havoc', 'sen.', 'santiago', 'draw', 'blood', 'bantaykaban', 'porkprobe']"
,'398307752822308865',1383770143.0,ZoelidGold,@TissueElevator: Prayer brigade. #YolandaPH Pass this message on. :) http://t.co/du3cXL80St,en,10.3298918,123.89800845,"SAN DIEGO, CALIFORNIA ",-28800.0,Pacific Time (US & Canada),,"['prayer', 'brigade', 'yolandaph', 'pass', 'message']"
,'398307804013813760',1383770155.0,yannieats,Even our ETM prof here in Korea asked us about the typhoon in the Philippines ,en,37.55129803,126.94419511,Lost in the streets of Seoul ,-32400.0,Alaska,,"['etm', 'prof', 'korea', 'ask', 'typhoon', 'philippines']"
