,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas,
,'398798699804905473',1383887194,ahleksKiss,"@BagyongYoIanda: Babe Napoles, asan kana?  OMG. ",tl,14.17225952,120.92368774,amadeo Cavite:),-36000,Hawaii,,"['babe', 'napoles', 'asan', 'kana', 'omg']",
,'398806216723296256',1383888986,KYL_DV,"""Anak, Ang taray ng kilay ni Napoles, kasing taas ng Roof Top. Tinalo pa ang kilay ng INA NYO. Paki-explain! Labyou!""",tl,14.4606065,121.0123102,RACK CITY.NEWYORK CITY,28800,Beijing,,"['anak', 'ang', 'taray', 'kilay', 'napoles', 'kas', 'taas', 'roof', 'tinalo', 'ang', 'kilay', 'ina', 'nyo', 'paki', 'explain', 'labyou']",
,'398809131173171202',1383889681,itsnicolecelis, RT @vicegandako: ViceGanda: I want Napoles on GGV! Ma'amCharo: No! Mas bagay sya sa Maalaala Mo Kaya!,tl,14.57713751,120.99592088,MNL PHL,-32400,Alaska,,"['viceganda', 'want', 'napoles', 'ggv', ""ma'amcharo"", 'mas', 'bagay', 'sya', 'maalaala', 'kaya']",
,'398818844795342848',1383891996,ladyElle18,"Best excuse ever: ""I invoke my right against self-incrimination."" ... #napoles #dikopoalam XD",en,14.6558855,120.9893285,"Manila, Philippines",-25200,Arizona,,"['best', 'excuse', 'invoke', 'right', 'self', 'incrimination', 'napole', 'dikopoalam']",
,'398823521490460672',1383893111,cha_chatterbox,Pag-alis mo Yolanda isama mo na si Napoles!,tl,14.94709786,120.8850764,,,,,"['pag', 'alis', 'yolanda', 'isama', 'napole']",
,'398831973411471360',1383895127,denisealvendia,napoles again http://t.co/ooaUMiSDgP,et,14.56338039,121.02894917,"travelers, makati ave",28800,Hong Kong,,['napole'],
,'398842714269032448',1383897687,giapablo,@jnlaevnglsta @AnneEncrncn @LantisEspiritu napoles,et,14.5277965,121.0626649,beside the moon,28800,Singapore,,['napole'],
,'398955624655900672',1383924607,MARZmallow01,"@TagalogQuotes: Dear Napoles, paulit-ulit nalang yung linya mong ""I invoke my right..."" pwede LEFT naman?",tl,14.28426156,121.4146018,"Sta Cruz, Laguna",-32400,Alaska,,"['dear', 'napoles', 'paulit', 'ulit', 'nalang', 'yung', 'linya', 'mong', 'invoke', 'right', 'pwede', 'leave', 'naman']",
,'398998176780152832',1383934753,MicaMellow,"Hi, ako si Melo tawagin niyo na lang akong ""I envoke my Right""-Napoles #Activity@Camping",tl,15.4841492,120.9573454,Philippines,,,,"['ako', 'melo', 'tawagin', 'niyo', 'lang', 'akong', 'envoke', 'right', 'napole']",
,'399018607130054657',1383939624,Charlhadrin_o07,"Teacher: Ok! Class. Sinong nakakaalam kay Napoles ?? Juan: Maam ! Maam ! "" Hindi ko po Alam """,tl,15.2289554,120.6356544,"Pampanga,Philippines",28800,Beijing,,"['teacher', 'class', 'sinong', 'nakakaalam', 'kay', 'napoles', 'juan', 'maam', 'maam', 'hindi', 'alam']",
,'398099203332640768',1383720421,donnacordova3,# i know  everything allright  guyss .. sana lord tama nanf bagyo huhuhu,tl,14.4226643,120.994496,quezon city..,,,,"['know', 'allright', 'guyss', 'sana', 'lord', 'tama', 'nanf', 'bagyo', 'huhuhu']",
,'398099718053433345',1383720543,sweetkeyt,Bagyong yolanda reminds me of our highschool principal. Kinakatakutan!,tl,14.60153633,121.01555792,,-25200,Arizona,,"['bagyong', 'yolanda', 'remind', 'highschool', 'principal', 'kinakatakutan']",
,'398100876176277504',1383720819,ELIIMAI,Ohhh Yolanda,tr,14.60224868,121.01883914,Manila ,28800,Beijing,,"['ohhh', 'yolanda']",
,'398102021372256256',1383721092,honzel_007,"Pasaway c mama, habang lumalakaz daw Ang bagyo sbi sa balita ito nmn c mama mas lalong ayaw papigil... Hmn... Ingat nlng and gudnyt",tl,14.54092784,121.0658565,makati city,0,London,,"['pasaway', 'mama', 'habang', 'lumalakaz', 'daw', 'ang', 'bagyo', 'sbi', 'balita', 'ito', 'nmn', 'mama', 'lalong', 'ayaw', 'papigil', 'hmn', 'ingat', 'nlng', 'gudnyt']",
,'398102507588571136',1383721208,karloaqui,will bring a salbabida tomorrow. not now Yolanda.. kalma ur dede,en,14.65996045,121.0219056,Philippines,-32400,Alaska,,"['bring', 'salbabida', 'tomorrow', 'yolanda', 'kalma', 'dede']",
,'398103116177874946',1383721353,28dessa,My God! Delubyo na talaga ang tawag ng PAG-ASA kay Yolanda! :((,tl,10.9894785,124.6232738,"Ormoc City, Philippines",-28800,Pacific Time (US & Canada),,"['god', 'delubyo', 'talaga', 'ang', 'tawag', 'pag', 'asa', 'kay', 'yolanda']",
,'398103466943324161',1383721437,asdfghjkaaaaz,"Super typhoon! wew, epal!!",tl,10.6951564,122.54328905,"Molo Iloilo City, Philippines",-28800,Pacific Time (US & Canada),,"['super', 'typhoon', 'wew', 'epal']",
,'398104580325511168',1383721703,tanjeriine,Gettin' scared of ze bagyo coz of ze ppl tweetin' bout how strong it is. -_- No. ,en,14.60620035,120.98909758,"Espaa, Manila",28800,Beijing,,"['gettin', 'scared', 'bagyo', 'coz', 'ppl', 'tweetin', 'bout', 'strong']",
,'398104849633406977',1383721767,karlorikko,Biskan mag bagyo di mag cancel classes ang spc gurow? Haha,tl,7.07133501,125.61576113,philippines,28800,Singapore,,"['biskan', 'mag', 'bagyo', 'mag', 'cancel', 'class', 'ang', 'spc', 'gurow', 'haha']",
,'398105560001695744',1383721936,adrianndeleon,Keep safe everyone. Let's #Pray for the Philippines #YolandaPH ,en,14.50991219,121.00449095,Paranaque City,28800,Taipei,,"['safe', 'let', 'pray', 'philippines', 'yolandaph']",
,'398106059451015169',1383722055,rubadapaula,Shet yung bagyo ngayon nakakatakot :((,tl,14.7756618,120.9312406,Cloud 9,28800,Beijing,,"['shet', 'yung', 'bagyo', 'ngayon', 'nakakatakot']",
,'398106797556252672',1383722231,Prettycath03,Please Let's pray for the safety of each &amp everyone! Especially those who are affected by the typhoon.,en,14.40246102,121.04228119,Muntinlupa City,-28800,Pacific Time (US & Canada),,"['let', 'pray', 'safety', 'amp', 'especially', 'affect', 'typhoon']",
,'398107328999731200',1383722358,28dessa,Minutes nalang pala papasok na si Yolanda!!! Haayy...Pray For Us!!!,tl,10.9894785,124.6232738,"Ormoc City, Philippines",-28800,Pacific Time (US & Canada),,"['minute', 'nalang', 'pala', 'papasok', 'yolanda', 'haayy', 'pray']",
,'398107899961942016',1383722494,tonie24,"Oh Dear Lord our creator of heaven &amp earth shield us  from the super typhoon Yolanda this night, w/your warm arms so we cant harm &amp (1/3)",en,13.4065451,121.1776832,,,,,"['dear', 'lord', 'creator', 'heaven', 'amp', 'earth', 'shield', 'super', 'typhoon', 'yolanda', 'night', 'warm', 'arm', 'not', 'harm', 'amp']",
,'398108452548915200',1383722626,robiencerbo,Sana walang bagyo sa davao. Klase na next week. Pera na sana!!!!,tl,7.11098047,125.64114574,Pearson Darby,39600,Melbourne,,"['sana', 'walang', 'bagyo', 'davao', 'klase', 'week', 'pera', 'sana']",
,'398109405826142208',1383722853,TheMardoShow,"Lord, please help our country from #yolanda.",en,16.42650784,120.60803317,Baguio City,28800,Taipei,,"['lord', 'help', 'country', 'yolanda']",
,'398110587508363264',1383723135,ToFFyMENcHaveZ,I don't know why everyone's so afraid of Yolanda.I'm more afraid of dying a virgin. LELs.#WetIsGood ,en,9.31028647,123.30844893,The 2nd wardrobe to the left.,-28800,Pacific Time (US & Canada),,"['not', 'know', 'afraid', 'yolanda', ""i'm"", 'afraid', 'die', 'virgin', 'lels.#wetisgood']",
,'398111941039632385',1383723457,TheWreaker,The heavy rain has fallen. #YolandaPH,en,8.5746792,123.3379206,"Dipolog City, Philippines",28800,Singapore,,"['heavy', 'rain', 'fall', 'yolandaph']",
,'398112948603719680',1383723698,heymarvinn,Goodnight Pray us. #YolandaPH,en,14.60101064,121.00628728,Far Eastern University- Manila,28800,Beijing,,"['goodnight', 'pray', 'yolandaph']",
,'398113821786927104',1383723906,WotzenTiger,#Empty #street. #dark #night #yolandaPH #typhoon #igbacolod #black #road #light @ 19th St. Lacson http://t.co/6XatUqi2nd,en,10.681581,122.956308,Bacolod City,28800,Hong Kong,,"['street', 'dark', 'night', 'yolandaph', 'typhoon', 'igbacolod', 'black', 'road', 'light', '19th', 'st.', 'lacson']",
,'398115615585865728',1383724334,Elcid_Lao,#YOLANDA's on her way!!! Let's Pray. Be safe everyone!  #YolandaPH #superTyphoon #Timelapse http://t.co/rKV1YklxGu,en,14.56256692,120.99507093,Metro Manila,-32400,Alaska,,"['yolanda', 'way', 'let', 'pray', 'safe', 'yolandaph', 'supertyphoon', 'timelapse']",
,'398116518996627457',1383724549,osepreyes,"@AceGapuz OA! I like that! Hahahaha. Sige, palipasin muna natin ang bagyo :)",tl,14.6259,121.0617,"Quezon City, Philippines",28800,Hong Kong,,"['like', 'hahahaha', 'sige', 'palipasin', 'muna', 'natin', 'ang', 'bagyo']",
,'398117994120740864',1383724901,28dessa,Di makatulog nakikiramdam kay Yolanda!!,tl,10.9894789,124.6232738,"Ormoc City, Philippines",-28800,Pacific Time (US & Canada),,"['makatulog', 'nakikiramdam', 'kay', 'yolanda']",
,'398119345550675968',1383725223,jcyril,You keep scaring yourself with unknown possibilities. Every day is unpredictable #GoHomeYolanda #YolandaPH,en,10.2942462,123.8852793,Cebu,32400,Tokyo,,"['scar', 'unknown', 'possibility', 'day', 'unpredictable', 'gohomeyolanda', 'yolandaph']",
,'398120208839081985',1383725429,richbravo11,Lets all prepare for Yolanda #Besafe,en,14.61191573,120.97205268,"San Simon, Pampanga",25200,Bangkok,,"['let', 'prepare', 'yolanda', 'besafe']",
,'398121291133091841',1383725687,evigeyl,Kakatakot yung super typhoon. Hay. Pray lang lagi ha. ,tl,14.7159322,120.93325044,obando bulacan,-25200,Arizona,,"['kakatakot', 'yung', 'super', 'typhoon', 'hay', 'pray', 'lang', 'lagi']",
,'398123114410029056',1383726121,AlexisBenson,Cebu Provincial GovernmentTracking Super Typhoon #Haiyan.  #typhoon Image update as of 9:00 PM 6 http://t.co/IBeVDfFfo4,en,10.30412413,123.88019515,,,,,"['cebu', 'provincial', 'governmenttrack', 'super', 'typhoon', 'haiyan', 'typhoon', 'image', 'update', '9:00']",
,'398124907587837952',1383726549,pharaohAMNHTP2,@ANCALERTS: PAGASA: Typhoon Yolanda has entered PH Area of Responsibility as of 12am #YolandaPH - Welcome Yolanda! Di mo kami matitinag!,en,14.38257276,120.99579759,Philippines,-28800,Pacific Time (US & Canada),,"['pagasa', 'typhoon', 'yolanda', 'enter', 'area', 'responsibility', 'yolandaph', 'welcome', 'yolanda', 'kami', 'matitinag']",
,'398127463743881216',1383727158,tinkerBelle_22,birthday celebration ni mother earth...haha let's celebrate bago dumating ang bagyo.. photo stolen http://t.co/FTpU6mfRpB,tl,10.32864811,123.90609314,"cebu,philippines",28800,Hong Kong,,"['birthday', 'celebration', 'mother', 'earth', 'haha', 'let', 'celebrate', 'bago', 'dumating', 'ang', 'bagyo', 'photo', 'steal']",
,'398128678841745408',1383727448,aperire19,"@ABSCBNNews: As of 12 am, Typhoon Yolanda has entered the Philippine Area of Responsibility (PAR) #YolandaPH ",en,14.70077646,121.06786001,DGP/ QC,36000,Guam,,"['typhoon', 'yolanda', 'enter', 'philippine', 'area', 'responsibility', 'par', 'yolandaph']",
,'398130415250071553',1383727862,iamannemontano,OMYGEE ! Bagyong Yolanda is coming soon . Let's pray for everyone's safety . #philippines #YolandaPH,en,14.6020919,121.0308586,"san juan,manila",28800,Singapore,,"['omygee', 'bagyong', 'yolanda', 'come', 'soon', 'let', 'pray', 'safety', 'philippine', 'yolandaph']",
,'398132009261735936',1383728242,iamfaty,Goodluck for the typhoon tomorrow,en,14.7416779,121.041133,MNL PHL,,,,"['goodluck', 'typhoon', 'tomorrow']",
,'398132974366908416',1383728472,danasaur_v,"Pls Kuya that's scary haha miss you though! @CocoMarty: The night is so calm, it prepares for a wild typhoon coming.",en,14.595755,120.99222812,Philippines,-32400,Alaska,,"['pls', 'kuya', 'scary', 'haha', 'mis', 'night', 'calm', 'prepare', 'wild', 'typhoon', 'come']",
,'398134039946596352',1383728726,joannemarie06,Keep safe loves #yolandaPH,en,14.4210063,120.9970953,"Davao City, Philippines",28800,Singapore,,"['safe', 'love', 'yolandaph']",
,'398135913600925697',1383729173,boybagtak,She's here. #YolandaPH,en,10.3077925,123.8963709,Cebu City,-32400,Alaska,,['yolandaph'],
,'398139232360738816',1383729964,cuevasdenise,@ramonbautista: omg nakakatakot yang mga forecast ng parating na bagyo parang end of the world levels,tl,14.5831356,121.01334242,"MNL, PH",-28800,Pacific Time (US & Canada),,"['omg', 'nakakatakot', 'yang', 'mga', 'forecast', 'parat', 'bagyo', 'parang', 'end', 'world', 'level']",
,'398143864424247296',1383731069,exTROJordinary,I'm thinking of jogging or roller blading later with my big boy cat... But i forgot about the typhoon. Should i push through? #MeGusta,en,14.635863,121.026839,CAT WORLD,28800,Beijing,,"['think', 'jogging', 'roller', 'blading', 'later', 'big', 'boy', 'cat', 'forget', 'typhoon', 'push', 'megusta']",
,'398148916337602560',1383732273,jarv_is21,OMG! Super typhoon! Ingat mga kababayan ko. Visayas and Mindanao. #Pray ,tl,14.55808113,121.00794876,Cair Paravel - NARNIA,28800,Hong Kong,,"['omg', 'super', 'typhoon', 'ingat', 'mga', 'kababayan', 'visayas', 'mindanao', 'pray']",
,'398152992723337217',1383733245,RENZwitbenefits,"Yolanda is so ugly, it looks like @toneehee #YolandaPH",en,14.62443665,120.97215256,"Manila, Philippines",28800,Beijing,,"['yolanda', 'ugly', 'look', 'like', 'yolandaph']",
,'398155778449625089',1383733909,_candeze,"Forecast track of #YolandaPH as of Nov. 7, 2013,  2:30 AM. The blue circle is the actual position of the typhoon. http://t.co/vbBe3bbNxD",en,14.6479843,121.0689151,where the colors are,-32400,Alaska,,"['forecast', 'track', 'yolandaph', 'nov.', '2:30', 'blue', 'circle', 'actual', 'position', 'typhoon']",
,'398163489245507584',1383735748,doibato,Goodmorning yolanda :),sv,11.5818137,122.7548811,"roxas city,philippines",28800,Beijing,,"['goodmorn', 'yolanda']",
,'398184489932713984',1383740754,wawakawawa,Haiyan na si #YolandaPH : stay safe and God speed Philippines.,tl,13.6281377,123.1889691,Republic of the Philippines,,,,"['haiyan', 'yolandaph', 'stay', 'safe', 'god', 'spe', 'philippines']",
,'398200505928675329',1383744573,shesXue28,"Stay safe everyone, #Yolanda has entered PAR as of 12am!",en,14.21071511,121.11829639,Philippines,28800,Singapore,,"['stay', 'safe', 'yolanda', 'enter', 'par']",
,'398205289247174656',1383745713,feistylaine,@paui_41319 anjan na si Yolanda?,ht,15.15423274,120.61334058,Philippines,28800,Beijing,,"['anjan', 'yolanda']",
,'398208137523515392',1383746392,EYSHApacific,Now where's yolanda? Lol ,en,10.74004516,122.56843871,Bikini Bottom,28800,Hong Kong,,"['yolanda', 'lol']",
,'398209949500571648',1383746825,yamyouie,everything will be fine #YolandaPH,en,14.7865,121.0664106,BLCN.MNDR,-28800,Pacific Time (US & Canada),,"['fine', 'yolandaph']",
,'398211805232648192',1383747267,aerobernardo,This typhoon keeps bugging me. ,en,14.47743606,121.2259705,Philippines,-32400,Alaska,,"['typhoon', 'keep', 'bug']",
,'398214588711174144',1383747931,iamjustinrick,Wala na pong ulan pero walang pasok #YolandaPH,tl,13.61539349,123.24817449,PILIPINAS,28800,Beijing,,"['wala', 'pong', 'ulan', 'pero', 'walang', 'pasok', 'yolandaph']",
,'398215886735032320',1383748240,monixcalleja,Yolanda push pa please yung sure tlaga na walang pasok haha,tl,13.64737297,123.19296367,Philippines,-32400,Alaska,,"['yolanda', 'push', 'yung', 'sure', 'tlaga', 'walang', 'pasok', 'haha']",
,'398216672336945152',1383748427,iamIRAsistible,#cagayandeoro #yolandaph #suspensionofclasses @ One Tejada http://t.co/laH72XaBe8,id,8.4786467,124.67196354,Philippines,28800,Hong Kong,,"['cagayandeoro', 'yolandaph', 'suspensionofclass', 'tejada']",
,'398217404947247104',1383748602,superyannah,maya maya pa daw si yolanda mag uunleash ng kanyang bitchyness,tl,13.61872229,123.21781198,Pilipinas,28800,Beijing,,"['maya', 'maya', 'daw', 'yolanda', 'mag', 'uunleash', 'kanyang', 'bitchyness']",
,'398219482851594241',1383749097,jeanoropesa,"""@trinket08: Cloudy morning tweeps .. Keep safe and sound .. #YolandaPH""",en,14.61222,121.10349,,-25200,Arizona,,"['cloudy', 'morning', 'tweep', 'safe', 'sound', 'yolandaph']",
,'398220413710647297',1383749319,GeloAvendano,"Unang hirit vs huling idlip ah still so sleepy. Also, #YolandaPH please go away.",en,14.5845221,121.1408945,Philippines,28800,Hong Kong,,"['unang', 'hirit', 'hul', 'idlip', 'sleepy', 'yolandaph', 'away']",
,'398224068261855232',1383750191,lalalubbsyew,RT @GaryValenciano1: i humbly yet boldly pray that You o Lord redirect the path of this typhoon to (cont) http://t.co/X0v8HTWtly,en,11.22522523,125.0039958,,-32400,Alaska,,"['humbly', 'boldly', 'pray', 'lord', 'redirect', 'path', 'typhoon', 'cont']",
,'398225955526672386',1383750641,lalalubbsyew,Yolanda ma.land fall ha Leyte tom at 10am. Info via DZMM. #staysafe,tl,11.22522523,125.0039958,,-32400,Alaska,,"['yolanda', 'ma.land', 'fall', 'leyte', 'tom', 'info', 'dzmm', 'staysafe']",
,'398227349361004544',1383750973,KathliaLicious,"Good morning guys! Let's altogether pray for our brothers and sisters in the Visayan Region, because of the devastating catastrophe, Yolanda",en,11.15895441,124.99031936, Instagram: kathlialicious ,-18000,Quito,,"['good', 'morning', 'guy', 'let', 'altogether', 'pray', 'brother', 'sister', 'visayan', 'region', 'devastating', 'catastrophe', 'yolanda']",
,'398229419925315584',1383751467,_jmterrado,"In the midst of a typhoon, there's sunlight. In it's existence lies something in insanity. #CalmBeforeTheStorm",en,14.26377259,121.04267316,ill be there when you need me,28800,Hong Kong,,"['midst', 'typhoon', 'sunlight', 'existence', 'lie', 'insanity', 'calmbeforethestorm']",
,'398230361114968064',1383751691,EngrOrceo,Hello Yolanda! #supertyphoon #letsbeprepare #smart #letspray @ SMART Mt. Naga-Naga RS http://t.co/gcM2ecozh9,en,11.23823429,124.97343883,Tacloban City,-28800,Pacific Time (US & Canada),,"['hello', 'yolanda', 'supertyphoon', 'letsbeprepare', 'smart', 'letspray', 'smart', 'mt.', 'naga', 'naga']",
,'398232431238459392',1383752185,ENGR_TyronRUIZ,Late ako bumangon sa kama kaya late den naka.alos ng bahay tsk.. Kala ko b may bagyo? Lol.. Tirik n tirik ang araw hahaha,tl,14.58602855,121.0017579,Paco manila,-28800,Pacific Time (US & Canada),,"['late', 'ako', 'bumangon', 'kama', 'kaya', 'late', 'den', 'naka.alos', 'bahay', 'tsk', 'kala', 'bagyo', 'lol', 'tirik', 'tirik', 'ang', 'araw', 'hahaha']",
,'398234092388352000',1383752581,acts0936,"@KatiieTorres15 Adik! Di lang rain yan, typhoon pa kamo. Haha",tl,14.41931,121.00258,"T: 14.44426,121.04531",28800,Singapore,,"['adik', 'lang', 'rain', 'yan', 'typhoon', 'kamo', 'haha']",
,'398234864547561472',1383752765,shoevagirl,"Arrived in paradise yesterday. Clear skies, hot sun. Tomorrow the super typhoon is coming #boracay @ http://t.co/xKwONi7NBy",en,11.92469326,121.95261419,Manila,28800,Singapore,,"['arrive', 'paradise', 'yesterday', 'clear', 'sky', 'hot', 'sun', 'tomorrow', 'super', 'typhoon', 'come', 'boracay']",
,'398236305378668544',1383753108,iamJeonPau,#YolandaPH neighbors are busy tying up roofs early this morning in preparation for the coming typhoon.,en,10.44543069,124.7320953,,-36000,Hawaii,,"['yolandaph', 'neighbor', 'busy', 'tie', 'roof', 'early', 'morning', 'preparation', 'come', 'typhoon']",
,'398237182810275840',1383753317,superyannah,pasabog na ituuuu RT @ryan_chua: Yolanda o Janet - Sino kaya ang mas malaking balita ngayong araw?,tl,13.61872229,123.21781198,Pilipinas,28800,Beijing,,"['pasabog', 'ituuuu', 'yolanda', 'janet', 'sino', 'kaya', 'ang', 'mas', 'malak', 'balita', 'ngayong', 'araw']",
,'398238442695311360',1383753618,iKrisVOfficial,@ryan_chua: Yolanda o Janet - Sino kaya ang mas malaking balita ngayong araw?-arnold! ,tl,14.75755692,121.0596369,Philippines,28800,Singapore,,"['yolanda', 'janet', 'sino', 'kaya', 'ang', 'mas', 'malak', 'balita', 'ngayong', 'araw', 'arnold']",
,'398239924538712064',1383753971,KLFigarola,Yolanda humina ka nmn please -.- tatamaan kami dito sa visayas -.-,tl,11.4443959,122.5473624,BUKIDNON MY HOME: PHILIPPINES,-25200,Arizona,,"['yolanda', 'humina', 'nmn', 'tatamaan', 'kami', 'dito', 'visayas']",
,'398241188836175872',1383754273,LYKAlucky31,May bagyo naba? Di nakakanuod ng news,tl,14.57752067,121.06003948,"Bulacan, Philippines",28800,Beijing,,"['bagyo', 'naba', 'nakakanuod', 'news']",
,'398242069862285312',1383754483,hgguiam,Dangerous Yolanda heads for Visayas - http://t.co/H3ScVBpqpG via @rapplerdotcom http://t.co/EaNV1JZthO,id,15.498748,120.450247,"Tarlac, Phillipines",-32400,Alaska,,"['dangerous', 'yolanda', 'head', 'visayas']",
,'398245796472045569',1383755371,JulieCaudilla,Di feel dito ung yolanda ,tl,14.61879555,121.18538684,PS  ,28800,Beijing,,"['feel', 'dito', 'ung', 'yolanda']",
,'398248261242191872',1383755959,JongHillarious,No class #YolandaPH,es,9.9886377,122.8131395,,28800,Beijing,,"['class', 'yolandaph']",
,'398250229192863744',1383756428,louie_bully,Praying for Cebu and Bohol still. #YolandaPH,en,7.0499969,125.5693755,Davao City,-18000,Quito,,"['pray', 'cebu', 'bohol', 'yolandaph']",
,'398251596339236864',1383756754,Chitozach,With team #Yolanda :) @ Dumaguete Airport (DGT) http://t.co/daLqi1NJHd,en,9.33228751,123.29638481,"Quezon City, Philippines",28800,Beijing,,"['team', 'yolanda', 'dumaguete', 'airport', 'dgt']",
,'398252990144212992',1383757086,realstanshady,Waiting for #yolanda#weather #instaweather #instaweatherpro  #sky #outdoors #nature #world #love http://t.co/WCLXi4A0Jp,en,13.15154934,123.74124336,Makati/ Fairview,28800,Singapore,,"['wait', 'yolanda#weather', 'instaweather', 'instaweatherpro', 'sky', 'outdoors', 'nature', 'world', 'love']",
,'398253918418784256',1383757308,KissCharity,Lord?? Ayaw tawon Kaau kusga ang hangin Kay mapalid yah iyang heart Sa lain!! Charbaki! Hehehe #YolandaPH,tl,10.31972568,123.90412007,cebu city,,,,"['lord', 'ayaw', 'tawon', 'kaau', 'kusga', 'ang', 'hangin', 'kay', 'mapalid', 'yah', 'iyang', 'heart', 'lain', 'charbaki', 'hehehe', 'yolandaph']",
,'398254903807578112',1383757542,imMishelpasahol,Lumayas layas ka nga dto sa Pilipinas! -.- #YolandaPH,tl,14.472576,121.0479493,"Pagsanjan,Laguna!",-32400,Alaska,,"['lumayas', 'layas', 'nga', 'dto', 'pilipinas', 'yolandaph']",
,'398256004581703681',1383757805,rocheeeeelle,Ingat lahat! #YolandaPH,id,10.2974699,123.9941899,Queen City of the South,28800,Beijing,,"['ingat', 'lahat', 'yolandaph']",
,'398256630833233920',1383757954,chuanicolo,Super typhoon daw bukas.,tl,14.56134201,120.99413599,,,,,"['super', 'typhoon', 'daw', 'bukas']",
,'398258270248267777',1383758345,itzmeavefaith,aqy ngttaka kung cno ung yolanda na khapon pang trending un pla name ng bagyo.haha. outdated aq!,tl,13.863606,121.0780364,Philippines,28800,Singapore,,"['aqy', 'ngttaka', 'kung', 'cno', 'ung', 'yolanda', 'khapon', 'pang', 'trend', 'pla', 'bagyo.haha', 'outdat']",
,'398259150716534785',1383758555,IamNowTrishTS,"Let's all pray that #YolandaPH weakens when it makes landfall, that our countrymen esp in d Visayas are spared, and damage is minimal.",en,10.6813134,122.95246412,Choose - Philippines,-25200,Mountain Time (US & Canada),,"['let', 'pray', 'yolandaph', 'weaken', 'make', 'landfall', 'countryman', 'esp', 'visayas', 'spar', 'damage', 'minimal']",
,'398259564312686593',1383758654,debzpacayra24,Signal No.1 here in Leyte.. Keep safe every1.. #yolanda,en,10.987551,124.6520231,"Merida, Leyte",-28800,Pacific Time (US & Canada),,"['signal', 'no.1', 'leyte', 'safe', 'every1', 'yolanda']",
,'398260992515129345',1383758994,itsme_mhon,I'm now listening to the #Christmas songs of yesterday. #GoodMorning #PlayBack #GoodVibes #TakeCare everyone. #YolandaPH: FO :),en,14.462015,120.9649117,Philippines,-28800,Pacific Time (US & Canada),,"['listen', 'christmas', 'song', 'yesterday', 'goodmorn', 'playback', 'goodvibes', 'takecare', 'yolandaph']",
