,id,created_at,user,text,language,lat,lng,user location,user utc offset,user time zone,,lemmas,
,'398102984099258369',1383721322,Pattehtic,ang scary naman nitong super typhoon na to,tl,14.5782417,120.9983313,Manila,32400,Seoul,,"['ang', 'scary', 'naman', 'nitong', 'super', 'typhoon']",
,'398103327654690816',1383721404,francetheinz,Grabedad naman yung word na delubyo sa katangian ng bagyo. Keepsafe guys pray lang tyo for our safety.,tl,14.647478,120.9702178,philippines,28800,Beijing,,"['grabedad', 'naman', 'yung', 'word', 'delubyo', 'katangian', 'bagyo', 'keepsafe', 'guy', 'pray', 'lang', 'tyo', 'safety']",
,'398104111133904896',1383721591,ObeyPosadas,Yolanda! Halika na!,tr,14.6487989,121.0963369,Oklahoma City,28800,Beijing,,"['yolanda', 'halika']",
,'398104766540050432',1383721747,superyannah,no matter what they say...bagyo can't bring me down oh ohhhhhh,en,13.61519962,123.2186943,Pilipinas,28800,Beijing,,"['matter', 'bagyo', 'not', 'bring', 'ohhhhhh']",
,'398105265955827712',1383721866,imsoFRANKeee,"Praying for the Safety of my Family, Relatives and Friends in Catarman Northern Samar. Super typhoon Yolanda is coming. Feeling Worried.",en,14.60546396,120.99426091,"Manila,PHILIPPINES",28800,Beijing,,"['pray', 'safety', 'family', 'relatives', 'friend', 'catarman', 'northern', 'samar', 'super', 'typhoon', 'yolanda', 'come', 'feel', 'worry']",
,'398105788247318528',1383721991,une_caii,Isang salita lang ang binigay ng PAGASA sa Bagyong Yolanda...DELUBYO!#PrayforthePhilippines #BagyongYolandahuminaKa,tl,7.42269333,125.79431167,Tagum City,,,,"['isang', 'salita', 'lang', 'ang', 'binigay', 'pagasa', 'bagyong', 'yolanda', 'delubyo!#prayforthephilippine', 'bagyongyolandahuminaka']",
,'398106472006950912',1383722154,an__di,"Dear Yolanda, please be good to PH. #yolandaPH",en,14.5014575,120.9979602,somEwHere in phili.. ,-28800,Pacific Time (US & Canada),,"['dear', 'yolanda', 'good', 'yolandaph']",
,'398107007225303040',1383722281,xtinctjjorge,Hatak hatak ni bagyong #YolandaPH si #Zenaida. Panigurado yan! Bestfriends sila eh @kevinagianna @Lentoooot @edbergfaciolan,tl,14.5066013,121.0578087,MNL ,28800,Kuala Lumpur,,"['hatak', 'hatak', 'bagyong', 'yolandaph', 'zenaida', 'panigurado', 'yan', 'bestfriend', 'sila']",
,'398107660492369921',1383722437,joytatiknenen,"""@ANCALERTS: PAGASA: Typhoon Yolanda has max. winds of 195kph &amp gustiness of up to 230 kph #YolandaPH""",en,13.3552681,121.1532673,mindoro phillippines,-28800,Pacific Time (US & Canada),,"['pagasa', 'typhoon', 'yolanda', 'max', 'wind', '195kph', 'amp', 'gustiness', 'kph', 'yolandaph']",
,'398108235737333760',1383722574,engr_jane,choosing what color for tomorrow's beautiful dayyyyy at Davao ) (bisan my bagyo) hehe. tani wala lang http://t.co/axWmtjr9ZT,tl,10.6989132,122.5596278,Iloilo City,28800,Beijing,,"['choose', 'color', 'tomorrow', 'beautiful', 'dayyyyy', 'davao', 'bisan', 'bagyo', 'hehe', 'tani', 'wala', 'lang']",
,'398108715124936704',1383722688,irajhwaitforit,"Lord, please take care of the Philippines, please take care of Yolanda, wala po sana syang masaktan ",en,14.60053525,121.00119941,"Calauag, Quezon",28800,Singapore,,"['lord', 'care', 'philippines', 'care', 'yolanda', 'wala', 'sana', 'syang', 'masaktan']",
,'398109829832511488',1383722954,suuupermej,Called my Dad because I'm worried. :( #YolandaPH,en,14.62702727,121.02215323,,-28800,Pacific Time (US & Canada),,"['call', 'dad', 'worried', 'yolandaph']",
,'398111324837658624',1383723311,maemaetut,"@justinegalura Haha! Maybe soon, or tomorrow? Hahah! Cheers for yolanda ba ituu? XD",tl,13.02978516,123.44521637,"UK,South Korea,Pilipinas",-32400,Alaska,,"['haha', 'maybe', 'soon', 'tomorrow', 'hahah', 'cheer', 'yolanda', 'ituu']",
,'398112443982811136',1383723577,cloieinsiik,Ayyy nah! Please bagyo please -.- ayaaaaawwwwwww kaayo kusog #YolandaPH,tl,9.6252804,123.0971087,Philippines,28800,Singapore,,"['ayyy', 'nah', 'bagyo', 'ayaaaaawwwwwww', 'kaayo', 'kusog', 'yolandaph']",
,'398113429765885952',1383723812,MarieJoy_Quiroz,Emegerd! Typhoon yolanda.. ,en,14.62526512,120.9860754,"Manila , Philippines",28800,Beijing,,"['emegerd', 'typhoon', 'yolanda']",
,'398114797671043072',1383724139,Gladilicious,Nakakasenti kaya si Yolanda?,tl,14.6527801,120.9701432,Neverland,-32400,Alaska,,"['nakakasenti', 'kaya', 'yolanda']",
,'398116047338758144',1383724436,benjocadag,Yung mas nag-trend pa yung #iLoveGlobeiPhone kesa sa kung anong dapat gawin ngayong may bagyo lol,tl,14.1776429,121.2371574,UPLB | Philippines,-32400,Alaska,,"['yung', 'mas', 'nag', 'trend', 'yung', 'iloveglobeiphone', 'kesa', 'kung', 'anong', 'dapat', 'gawin', 'ngayong', 'bagyo', 'lol']",
,'398117385388830720',1383724756,gvelayo,"""@Jimparedes: Both will make their presence felt tomorrow. Who will be the bigger disaster? Yolanda or Janet?""",en,14.3220946,121.0768091,Binan Laguna,28800,Singapore,,"['presence', 'feel', 'tomorrow', 'big', 'disaster', 'yolanda', 'janet']",
,'398118703100735489',1383725070,DONTRIVINO,Less than 24hrs na lang!!!! BAGYO NA!!!! Ekkkkk!!!! (with Fitz and Christopher at @starbucksphil) [pic]  https://t.co/1k7XRm0116,en,14.42435,121.02715,,,,,"['24hrs', 'lang', 'bagyo', 'ekkkkk', 'fitz', 'christopher', 'pic']",
,'398120022519738368',1383725384,cloieinsiik,#PrayForThePhilippines #YolandaPH guide us papa God.,en,9.6252804,123.0971087,Philippines,28800,Singapore,,"['prayforthephilippine', 'yolandaph', 'guide', 'papa', 'god']",
,'398120698188951552',1383725545,naizzzarap,We chillin' chillin' before super typhoon Yolanda hits Cebu City. Classes are suspended for the next http://t.co/o7QPJVpADq,en,10.33625373,123.89687563,Cebu City,28800,Singapore,,"['chillin', 'chillin', 'super', 'typhoon', 'yolanda', 'hit', 'cebu', 'city', 'class', 'suspend']",
,'398122622866563073',1383726004,brianmarinyas,@NicaANNEbisyosa nice ang lakas ng fighting spirit parang yolanda lng haha jk :))),tl,14.55855856,121.00235306,Manila,28800,Kuala Lumpur,,"['nice', 'ang', 'lakas', 'fight', 'spirit', 'parang', 'yolanda', 'lng', 'haha']",
,'398123931975950336',1383726316,kwinperez,"""@ANCALERTS: PAGASA: Typhoon Yolanda has entered PH Area of Responsibility as of 12am #YolandaPH""",en,14.55455,120.99955,,-32400,Alaska,,"['pagasa', 'typhoon', 'yolanda', 'enter', 'area', 'responsibility', 'yolandaph']",
,'398126879195947008',1383727019,JohnEraCrz,Nakakatakot yung bagyo. Srsly.,tl,14.83827669,120.76898156,#Philippines,28800,Singapore,,"['nakakatakot', 'yung', 'bagyo', 'srsly']",
,'398128135222214656',1383727318,AlisteContreras,Deliks. Nasa PAR na si Yolanda.,tl,14.48907929,121.02958928,Filgaia ,28800,Hong Kong,,"['deliks', 'nasa', 'par', 'yolanda']",
,'398129585448964096',1383727664,supiezajd,"""@lailing124: She's here! Spare us a liitle love and mercy, Yolly! Ayaw nagud kasuko, wa bitaw ka namo giunsa. #YolandaPH #pray""-mao jud",tl,9.90784228,124.22409064,Philippines,,,,"['spare', 'liitle', 'love', 'mercy', 'yolly', 'ayaw', 'nagud', 'kasuko', 'bitaw', 'namo', 'giunsa', 'yolandaph', 'pray', 'mao', 'jud']",
,'398131336977735680',1383728082,ImFesay,Maygas andito na si Yolanda :'(,tl,14.6637963,121.0578881,Philippines  ,28800,Beijing,,"['maygas', 'andito', 'yolanda']",
,'398132584913195009',1383728379,Looking4alissa,Don't tell God how big your storm is. Tell the storm how big your God is. #yolandaph ,en,10.71072512,122.55735987,getting out of the rabbit hole,28800,Hong Kong,,"['not', 'tell', 'god', 'big', 'storm', 'tell', 'storm', 'big', 'god', 'yolandaph']",
,'398133816956420096',1383728673,bno015,"""Girlie, malakas lakas ung bagyo! Lika, cuddle tayo. Baka lamigin ka."" #DaMoves #SoldierOfLove",tl,14.5348824,121.05227726,"T: 14.0700034,121.3237492",28800,Hong Kong,,"['girlie', 'malakas', 'lakas', 'ung', 'bagyo', 'lika', 'cuddle', 'tayo', 'baka', 'lamigin', 'damof', 'soldieroflove']",
,'398134717054083072',1383728888,karloVEVO,ENTER:YOLANDA,es,14.60640901,121.02374426,*,-28800,Pacific Time (US & Canada),,"['enter', 'yolanda']",
,'398137796528857088',1383729622,MarimarKvaldoz,Good night! Thank you Lord for everything! Have mercy on us! Keep us safe always! Pray! Yolanda go away!,en,14.67096922,121.082721,,25200,Bangkok,,"['good', 'night', 'thank', 'lord', 'mercy', 'safe', 'pray', 'yolanda', 'away']",
,'398142794935463936',1383730814,lablydon,@mistytewest lage! Dayon mo larga ugma? Waaaaah di p cguro mo maabtan s bagyo teh..,tl,10.31962996,123.8984045,"Cebu City, Philippines",,,,"['lage', 'dayon', 'larga', 'ugma', 'waaaaah', 'cguro', 'maabtan', 'bagyo', 'teh']",
,'398146458039226368',1383731687,alotzbella,"Pray for Philipines. . The server typhon YolandaRainfall now in eastern part. .  Keep safe. . ,",en,10.3190292,123.9035144,"Cebu, Philippines",,,,"['pray', 'philipines', 'server', 'typhon', 'yolandarainfall', 'eastern', 'safe']",
,'398151515115765762',1383732893,iamnante89,Kung maka trending 'tong dalawang to.... magkasunod pa.....#G2BIveFallenForYou #YolandaPH,tl,9.3066364,123.3027643,Dumaguete City,-28800,Pacific Time (US & Canada),,"['kung', 'maka', 'trend', 'tong', 'dalawang', 'magkasunod', '#g2bivefallenforyou', 'yolandaph']",
,'398154534913974272',1383733613,RENZwitbenefits,Done with the Yolanda jokes. Shouldn't even be a source of laughter. Gonna have a big event pa naman on Friday. ,en,14.62776193,120.97529744,"Manila, Philippines",28800,Beijing,,"['yolanda', 'joke', 'not', 'source', 'laughter', 'gon', 'big', 'event', 'naman', 'friday']",
,'398161740422053888',1383735331,heyilovejat,"Lord, please calm the upcoming storm. Please save those who will be hit by the super typhoon.",en,14.4679552,120.9808998,Happy place,28800,Beijing,,"['lord', 'calm', 'upcoming', 'storm', 'save', 'hit', 'super', 'typhoon']",
,'398167896087482368',1383736798,cjgrey29,Starting to feel Yolanda (the typhoon)... It's already raining.,en,12.07204454,124.58909887,"Martinsburg, WV",-28800,Pacific Time (US & Canada),,"['start', 'feel', 'yolanda', 'typhoon', 'rain']",
,'398193495787454464',1383742902,_kaTz0ne,Phone numbers you need to have in case of flood #YolandaPH http://t.co/6gPMSqCeyI,en,14.55140344,121.06239287,WEIRD WORLD,-28800,Pacific Time (US & Canada),,"['phone', 'number', 'case', 'flood', 'yolandaph']",
,'398204588299268097',1383745546,fixstruck,Goodmorning yolanda.Stay calm.,en,11.0310421,124.5908951,ormoc city phil,-32400,Alaska,,"['goodmorn', 'yolanda', 'stay', 'calm']",
,'398206457163702273',1383745992,wifeofKRONOS,@ANCALERTS: PAGASA: Typhoon Yolanda intensifies further as it continues to move west northwest at 30kph towards Eastern Visayas #YolandaPH,en,14.56289381,121.05336541,Makati,-32400,Alaska,,"['pagasa', 'typhoon', 'yolanda', 'intensify', 'continue', 'west', 'northw', '30kph', 'eastern', 'visayas', 'yolandaph']",
,'398209052708057088',1383746611,annsleiizablan,Ingat po sa lahat. Keep safe and Godbless! #YolandaPH,en,15.10016344,120.61812555,CSFP,28800,Beijing,,"['ingat', 'lahat', 'safe', 'godbless', 'yolandaph']",
,'398210635755823106',1383746988,nikiirosales,Calm before the storm...literally #YolandaPH,en,10.32151731,123.93536292,"Bay Area , California ",-28800,Pacific Time (US & Canada),,"['calm', 'storm', 'literally', 'yolandaph']",
,'398212784850087936',1383747501,miaqlero,"Yolanda is here, just keep safe and calm everyone #TyphoonYolanda",en,14.82543335,120.87374878,japan,,,,"['yolanda', 'safe', 'calm', 'typhoonyolanda']",
,'398215043428282368',1383748039,FigliaDiAli,Classes are suspended in all levels here in #CDO  Be safe. #YolandaPH,en,8.4520689,124.62918199,In my world. ,28800,Hong Kong,,"['class', 'suspend', 'level', 'cdo', 'safe', 'yolandaph']",
,'398216402651213824',1383748363,riannaferatero,For all in the Visayas and other typhoon affected areas. God bless.We put our hope in the Lord.He is our help and our shield. - Ps 33:20,en,14.60623589,120.98966017,Mnl,,,,"['visayas', 'typhoon', 'affect', 'area', 'god', 'bles', 'hope', 'lord', 'help', 'shield', '33:20']",
,'398217100906360833',1383748530,asdfglydsss,Tagal naman ng bagyo,tl,13.9345073,121.4286135,Mars,-39600,International Date Line West,,"['tagal', 'naman', 'bagyo']",
,'398218167949864960',1383748784,kuya_CJ,"""@aldenismyname: @kuya_CJ medyo okay lang"" dadaan ba kayo ng bagyo dyan",tl,10.4650129,122.8243775,Bacolod City,28800,Beijing,,"['medyo', 'okay', 'lang', 'dadaan', 'kayo', 'bagyo', 'dyan']",
,'398219940601532417',1383749207,kayceemaris,Ready to go.  #YolandaPH @ Ninoy Aquino International Airport (MNL) Terminal 3 http://t.co/tNiE75TX2s,en,14.52081866,121.01315975,"iphone:14.633513,121.002324",28800,Hong Kong,,"['ready', 'yolandaph', 'ninoy', 'aquino', 'international', 'airport', 'mnl', 'terminal']",
,'398222353609392128',1383749782,DKiscRUEL,"INA, ilikay mo man po ang sakong mga tugang sa Bikol sa ano man na katibaadan na dara ni Yolanda.Oaut pa...",tl,14.54939,121.05506, MaKaT!,-39600,International Date Line West,,"['ina', 'ilikay', 'man', 'ang', 'sakong', 'mga', 'tugang', 'bikol', 'ano', 'man', 'katibaadan', 'dara', 'yolanda', 'oaut']",
,'398225008800985088',1383750415,sheng_04,Mas malakas parin ang prayers kaysa sa kahit anong bagyo #PrayForThePhilippines  #YolandaPH,tl,14.53361442,121.02108546,,28800,Beijing,,"['mas', 'malakas', 'parin', 'ang', 'prayer', 'kaysa', 'kahit', 'anong', 'bagyo', 'prayforthephilippines', 'yolandaph']",
,'398226496260538369',1383750770,rhon_pauL1990,Let's all pray that the country as well as our brothers and sisters will be safe on the incoming #YolandaPH super typhoon.,en,14.3993288,120.9413042,"Dasmarias, Cavite",28800,Singapore,,"['let', 'pray', 'country', 'brother', 'sister', 'safe', 'incoming', 'yolandaph', 'super', 'typhoon']",
,'398228259269136384',1383751190,marcuzaux,Guess it will just surprise us because its still sunny in here. #thursday #yolanda Good Morning!:) late. Hehe. #acceptance,en,14.6080707,120.9973205,"Batangas, Philippines",28800,Hong Kong,,"['guess', 'surprise', 'sunny', 'thursday', 'yolanda', 'good', 'morning', 'late', 'hehe', 'acceptance']",
,'398229974399737856',1383751599,01pongcha09,@5SOS waiting for the super typhoon to landfall in our city! Haha,en,10.17506195,123.7205492,"Cebu, Philippines",,,,"['wait', 'super', 'typhoon', 'landfall', 'city', 'haha']",
,'398232065843277824',1383752097,neilke93,They say that #YolandaPH will be a signal no.4 storm. I haven't seen a storm intensity like that in years. God bless Visayas region!,en,14.6075806,120.9906679,Manila,28800,Kuala Lumpur,,"['yolandaph', 'signal', 'no.4', 'storm', ""haven't"", 'see', 'storm', 'intensity', 'like', 'year', 'god', 'bles', 'visayas', 'region']",
,'398233362063962112',1383752406,pLongLao,After a few mins.. #YolandaPH @ Barangay Kauswagan http://t.co/eplsEeiSxx,en,8.49682098,124.64251041,DVO | CDO,-32400,Alaska,,"['min', 'yolandaph', 'barangay', 'kauswagan']",
,'398234475240230912',1383752672,lalalaMeh,Its hard to recover again from a calamity. Frank was enough.. I dont want Yolanda doing it worser to the affected areas.,en,11.6385437,122.331427,Nebula Galaxy ,28800,Beijing,,"['hard', 'recover', 'calamity', 'frank', 'not', 'want', 'yolanda', 'worser', 'affect', 'area']",
,'398235607505600512',1383752942,RandzNT,Bagyong Yolanda. Scary. @ RandzNT's burrow http://t.co/V7PC9o1tp8,tl,6.13116203,125.17637198,Underland,-28800,Pacific Time (US & Canada),,"['bagyong', 'yolanda', 'scary', 'randznt', 'burrow']",
,'398236887233470464',1383753247,NikkiServando,@gjtreinta ky abi  ko super typhoon waay man di samon. init init sa gwa ho. te second class nlng ko ma sulod ky indi nako ni ka sulod.,tl,14.5608826,120.9960213,,-32400,Alaska,,"['abi', 'super', 'typhoon', 'waay', 'man', 'samon', 'init', 'init', 'gwa', 'second', 'class', 'nlng', 'sulod', 'indi', 'nako', 'sulod']",
,'398237947016671232',1383753500,makilingmiracle,"@ABSCBNChannel2: Haiyan YolandaPH now tied as strongest storm on planet this year. Go back to hell where u belong in Jesus' name, Yolanda.",en,14.41351398,121.04382914,makiling/taguig,-32400,Alaska,,"['haiyan', 'yolandaph', 'tie', 'strong', 'storm', 'planet', 'year', 'hell', 'belong', 'jesus', 'yolanda']",
,'398239176388136960',1383753793,YvonLazaro,Magandang umaga ho. :) Ingat ho kayong lahat sa parating na super typhoon. ,tl,14.55418656,121.02068495,"Philippines, Manila",28800,Hong Kong,,"['magandang', 'umaga', 'ingat', 'kayong', 'lahat', 'parat', 'super', 'typhoon']",
,'398240380170158080',1383754080,imyourjaymedina,Lord please keep our kababayan in Visayas and Mindanao safe from #YolandaPH,en,14.47444,121.04515,"T: 14.337015,121.05236",28800,Singapore,,"['lord', 'kababayan', 'visayas', 'mindanao', 'safe', 'yolandaph']",
,'398241755448889345',1383754408,tanyahamada,@rapplerdotcom: Dangerous #YolandaPH (#Haiyan) heads for Visayas (updated) http://t.co/NhX4kNbQ9X,en,14.64246369,121.05701809,,28800,Singapore,,"['dangerous', 'yolandaph', 'haiyan', 'head', 'visayas', 'update']",
,'398243478955499520',1383754819,DanielRocksBHL,Goodmorning sa inyong lahat!! Wala po kaming pasok dahil sa bagyong Yolanda . Let's all pray guys ,tl,9.67554481,123.87871372,"bohol,philippines",-25200,Arizona,,"['goodmorning', 'inyong', 'lahat', 'wala', 'kam', 'pasok', 'dahil', 'bagyong', 'yolanda', 'let', 'pray', 'guy']",
,'398246708439556096',1383755589,cssydope,@Ail_0515 Miley trending siya. #YolandaPH ,tl,14.6031204,120.9874198,sia Ph.,,,,"['miley', 'trend', 'siya', 'yolandaph']",
,'398249517205557248',1383756258,yssagutierrez,Kamusta naman kme ya nga mga college? Indi exempted sa bagyo. Linteks ,tl,10.62794158,122.96087401,philippines,-32400,Alaska,,"['kamusta', 'naman', 'kme', 'nga', 'mga', 'college', 'indi', 'exempt', 'bagyo', 'lintek']",
,'398250971693727744',1383756605,UmaliChanelle,@Riverside_SG: The school will make further announcements regarding the suspension of classes. Halong kita tanan! #YolandaPH Mayo ,en,10.66784483,122.97829843,"Bacolod City, Philippines",28800,Singapore,,"['school', 'announcement', 'suspension', 'class', 'halong', 'kita', 'tanan', 'yolandaph', 'mayo']",
,'398252005434462208',1383756851,chic_rochelle,@shawwooo may Typhoon hahhaha,tl,13.1206011,123.70317677,,,,,"['typhoon', 'hahhaha']",
,'398253448090497024',1383757195,AC_sensei,"Dear #YolandaPH please spare Us. We're still recovering from that 7.2 magnitude earthquake. Take that, that's 7.2! http://t.co/M4BNK92Mgs",en,9.29030365,123.30182559,Las Islas Filipinas,28800,Hong Kong,,"['dear', 'yolandaph', 'spare', 'recover', 'magnitude', 'earthquake']",
,'398254371793670144',1383757416,KissCharity,#YolandaPH is coming to town... TC. http://t.co/XzVM3O0KQX,en,10.31982106,123.90408897,cebu city,,,,"['yolandaph', 'come', 'town']",
,'398255254577614848',1383757626,fritzmelodi,Good Morning...typhoon haiyan?  (@ Philippine Baptist Theological Seminary) http://t.co/aY0LwR0nyh,tl,16.42312977,120.58405404,"Davao, Mindanao",28800,Hong Kong,,"['good', 'morning', 'typhoon', 'haiyan', 'philippine', 'baptist', 'theological', 'seminary']",
,'398256459130998784',1383757913,im_aMAIZIEng,Forgot to bring my umbrella kung kelan may super typhoon. Ugh!,tl,14.57926602,121.05789516,Philippines,28800,Hong Kong,,"['forgot', 'bring', 'umbrella', 'kung', 'kelan', 'super', 'typhoon', 'ugh']",
,'398257038909644800',1383758051,JomzX44,Pray for the Philippines. Lumayas ka dito Typhoon Yolanda!,tl,15.4874092,120.9667503,Cabanatuan City,-28800,Pacific Time (US & Canada),,"['pray', 'philippines', 'lumayas', 'dito', 'typhoon', 'yolanda']",
,'398258490101096448',1383758397,Iamfrandyangelo,#YolandaPH has landed PAR.. lets get more ready..#SOS,en,14.5554131,121.0022444,Makati City,,,,"['yolandaph', 'land', 'par', 'let', 'ready', '#sos']",
,'398259468405702656',1383758631,jrong13,"""Doc,hindi ako makakapasok kasi nagligpit ako sa bahay."" -midwife. Wtf. Ngayon pang may supertyphoon.",tl,11.63663,125.02018,"San Sebastian, Samar",,,,"['doc', 'hindi', 'ako', 'makakapasok', 'kasi', 'nagligpit', 'ako', 'bahay', '-midwife', 'wtf', 'ngayon', 'pang', 'supertyphoon']",
